wifi_spot_id,wifi_spot_name,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_description,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_bandwidth_limitations,wifi_spot_location_type,wifi_spot_management,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_pet_friendly,wifi_spot_food_options,wifi_spot_drink_options,wifi_spot_restrooms_available,wifi_spot_parking_availability,wifi_spot_user_id,wifi_spot_create_date_time,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_city,wifi_spot_address_district,wifi_spot_address_country,wifi_spot_address_zip_code
35a65d6c-f481-4375-9fba-ac2a9a8af599,Rodrigues e Filhos,-72.314732,160.073096,Aperiam temporibus cupiditate voluptates ipsa.,False,False,True,True,True,True,1,1,0,False,2,0,False,True,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-02-01 22:31:20,Alameda de Pires, 60,,Amadora,Viana do Castelo,Haiti,4146-996
02b8d37f-0881-49d8-8bf1-7caa9a15c4b6,Carvalho,88.7295245,-178.089052,Culpa veritatis sed corrupti quia dolorum libero.,True,False,False,True,False,False,1,0,1,True,0,2,False,False,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-02-11 11:58:48,Travessa de Melo, 72,,Rebordosa,Portalegre,Síria,6703-200
ac7acf9c-d5fc-487b-84fc-2195074393e2,Lourenço S/A,52.233681,-8.709205,Saepe itaque dolor assumenda.,True,False,True,False,False,False,0,0,0,False,4,2,False,True,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-06-27 18:38:12,R. das Cegonhas, S/N,,Ílhavo,Faro,Países Baixos,8192-327
6629b4e0-a3dc-44a2-b706-e8d2c1c08c02,Leite,-44.018223,154.691929,Tempora iusto modi.,False,True,True,True,False,False,3,0,2,False,5,1,False,False,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-08-04 08:03:18,Rua Rita Sousa, 98,,Serpa,Braga,Papua-Nova Guiné,9303-971
7e0b047a-0a0f-4902-821e-f6c4471525f8,Sousa,87.8063305,9.883899,Eos quis fugit nisi sapiente.,True,True,False,False,True,True,1,2,0,False,6,1,True,False,True,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-12-02 03:22:22,Travessa da Baleia, 7,,Olhão,Évora,Áustria,9990-050
9ace79a5-cfe9-48a6-96ef-04d5f3bd50b6,Pires,3.2674625,-141.555636,Id placeat pariatur vitae quidem.,False,False,True,False,False,False,0,0,1,False,1,1,True,True,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-08-03 23:49:26,Praça Lima, 342,,Agualva-Cacém,Coimbra,Akrotiri,6409-186
dee5c09e-4f35-4fc6-924e-455b6803cf64,Silva,-17.863366,71.219595,Voluptate pariatur est in soluta vitae.,False,False,True,True,False,False,1,1,0,True,4,1,True,False,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-07-21 02:15:25,Av Magalhães, 25,,Ribeira Grande,Setúbal,Monserrate,2382-724
0d4460c8-179e-4ce4-a561-871de472b2a1,Valente S/A,-88.2930165,39.835524,Veniam placeat error dicta.,True,True,False,True,True,True,1,0,1,True,2,1,False,True,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-10-23 13:35:22,Praça de Anjos, 425,,Santiago do Cacém,Coimbra,Arábia Saudita,1687-078
6091ed32-8d3f-4d19-b1a8-1f4496493c45,Nogueira Lda.,-55.687467,-58.634425,Modi neque delectus quo.,True,False,False,False,True,True,3,1,0,False,0,0,True,False,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-03-13 22:18:37,Av Teófilo Ferreira, 956,,Vila Nova de Gaia,Viana do Castelo,Costa do Marfim,7204-145
aa64bae0-155a-4709-b99e-611bc96902a3,Valente S.A.,15.308288,-52.498782,Nesciunt ex aliquam doloremque odit.,True,False,True,True,False,False,3,2,2,True,4,2,False,True,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-09-25 02:31:10,Avenida Valente, S/N,,Almada,Setúbal,Salvador,8287-037
65bd901c-f403-4c20-8554-40f925cb0e82,Pacheco Machado e Filhos,80.2375095,103.830209,Dolore totam quis perferendis beatae.,True,False,False,True,False,False,1,1,0,False,3,1,False,True,True,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-12-17 03:39:31,Avenida do Tronco, S/N,,Santiago do Cacém,Portalegre,Letónia,7363-681
49029101-f8b6-4799-92d7-927d82a315bd,Santos Lopes S/A,60.0422005,-39.548535,Provident soluta eius excepturi.,False,True,False,False,True,True,2,2,1,False,1,0,False,True,False,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-01-06 18:35:15,Praça Eduardo Ribeiro, 68,,Seia,Braga,Croácia,8868-187
4ad15bf8-3df1-40ac-9673-a3e4e7cc8e09,Barros,-89.543608,-126.725278,Provident deserunt veritatis ipsa corrupti sint.,False,False,False,False,False,True,1,0,0,False,6,2,False,True,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-01-06 17:05:45,Alameda Denis Melo, 2,,Lixa,Évora,México,4237-735
efbaacc8-1675-4292-bf16-d1384b38a964,Santos,-61.5086095,16.862494,Vel itaque ratione odio minima odit.,True,True,False,False,True,False,1,1,1,False,6,0,False,True,False,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-05-11 19:09:39,Avenida do Seminário, 4,,Marco de Canaveses,Setúbal,Navassa Island,0768-998
c2690859-4224-4481-ab43-165ee1d2f008,Brito,1.6344925,-36.327846,Consequatur ipsum veniam facilis fugiat.,True,False,False,False,False,False,0,0,1,False,6,1,True,True,True,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-12-24 06:41:30,Alameda do Sequeiro, 13,,Póvoa de Santa Iria,Faro,Congo-Kinshasa,2954-906
d034c8f8-52d5-474d-9f94-f087fc63520e,Teixeira,-89.281115,-47.749629,Aut delectus officia debitis perspiciatis.,False,True,True,False,True,False,2,0,1,False,0,2,False,False,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-04-13 01:39:40,Praça Noah Pinheiro, 656,,Espinho,Coimbra,Ilha do Natal,0212-344
67b54898-dd45-4fb2-830f-2ef18b889508,Castro,40.2051745,-43.482760,Iure voluptate placeat iste.,False,True,False,True,False,True,1,2,0,True,0,0,True,False,False,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-04-01 00:14:15,Praça Marta Cruz, 632,,Viana do Castelo,Porto,Irlanda,7719-971
0b10f394-23e9-4014-ba47-3f878acea8f5,Freitas Lda.,-16.1244335,127.568808,Sunt illum iusto corrupti saepe quos nihil.,True,True,False,False,True,False,1,1,2,False,1,0,True,True,True,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-12-02 02:08:26,Praça Nair Carneiro, 366,,Fundão,Évora,Sara Ocidental,6824-414
7e7b36df-920e-4a3a-ab07-7be924a291a8,Baptista Mota e Filhos,79.2593725,-13.856446,Nihil voluptates numquam vero libero non.,True,True,False,False,True,False,3,2,1,False,6,1,True,False,False,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-12-13 21:40:25,Travessa Amorim, S/N,,Sacavém,Braga,Faroé,0706-910
321614b6-12e5-4026-b50a-a857110aa97a,Nunes Branco e Filhos,-15.4522205,157.854024,Ipsam velit asperiores ex ut facere minus.,True,False,False,True,True,True,0,2,2,True,2,0,False,False,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2025-01-31 00:06:23,R. Rocha, 7,,Alcácer do Sal,Vila Real,Camarões,5030-169
e3fa6afe-9747-48bc-8ab8-aec96b0153cd,Cunha,23.7820555,70.877354,Esse natus praesentium est neque nesciunt.,True,True,True,True,False,True,1,2,0,True,6,1,True,False,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-01-20 02:22:07,Praça de Mendes, 7,,Amora,Setúbal,Nova Caledónia,0612-247
3ce7aeb4-8f09-474a-94fe-4ed4cecb5044,Barbosa,61.047537,-105.879109,Dolore aliquam aspernatur cumque cum dignissimos.,True,False,True,True,True,True,2,1,2,False,1,1,True,False,False,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-07-26 08:58:12,Rua Emília Loureiro, S/N,,Mangualde,Santarém,Cazaquistão,0291-227
c5bb5a9a-ffbf-46c3-9b6f-fb43a18129a6,Jesus Santos S/A,-68.1633455,175.982754,Doloribus itaque quas nesciunt nemo nemo.,False,True,False,False,False,False,3,2,0,True,0,2,True,False,False,True,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-02-28 09:49:30,Largo Paulo Moura, 49,,Felgueiras,Guarda,Argélia,7786-819
f54a1878-754a-4f99-bbbf-4b4f377fc0ab,Reis,-60.6995405,-111.984655,Aspernatur dolorum neque cupiditate.,False,True,True,True,False,True,0,2,0,False,1,1,False,True,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-03-29 14:33:09,Travessa de Ferreira, S/N,,Entroncamento,Beja,Chipre,1623-540
ffe77edc-8625-4a70-8cb4-e865e2e8b33d,Reis S.A.,-23.1747105,130.000802,Dolor omnis praesentium quam.,True,False,False,False,True,True,3,0,1,True,4,2,False,False,False,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-09-06 23:38:15,Largo da Rua Duque de Palmela, 311,,Miranda do Douro,Guarda,República Checa,3899-674
52d91e98-eb29-40fe-8e04-1c0d21ac4d97,Alves,-75.9771615,46.871378,Laboriosam necessitatibus eius illo possimus.,True,False,False,False,True,True,2,0,2,False,1,1,False,False,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-03-02 12:50:31,Travessa Simões, 78,,Castelo Branco,Lisboa,Dinamarca,7864-428
599da930-3c68-4455-9d03-adc4d8c0fa56,Martins Batista Lda.,29.526438,64.678564,Repudiandae autem fugiat culpa.,True,True,True,True,True,True,3,2,2,True,6,2,False,True,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-07-22 10:16:38,Av Andreia Gomes, S/N,,Trancoso,Lisboa,São Cristóvão e Neves,7869-836
abd28061-3b92-4183-8ca5-afd5f05548f9,Batista,-27.9167715,93.425934,Quibusdam iste quasi hic.,True,False,False,True,True,False,3,2,1,True,4,1,True,True,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-01-06 23:54:18,R. de Henriques, 796,,Montijo,Braga,Palau,6704-153
586c48eb-940a-4e44-b679-5db6ac709249,Henriques,23.1030615,-51.624607,Placeat dolorem asperiores quo.,True,False,False,True,True,False,2,1,0,False,0,0,True,False,True,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-04-14 18:23:50,Praça dos Cruzados, 179,,Ponte de Sor,Viana do Castelo,Indonésia,2772-135
7dd9579e-5af7-4302-9b54-96286f0ad620,Costa,-76.025206,-130.212171,Dolorem atque minima quis vitae.,True,True,True,False,True,False,0,0,1,False,4,2,True,True,False,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-02-12 19:24:06,R. de Alves, S/N,,São João da Madeira,Bragança,China,3475-040
c7ab9f0b-6037-44aa-8631-302d28cb1d49,Machado Guerreiro S.A.,52.5604925,174.577155,Ea laborum qui reprehenderit nobis.,True,False,True,True,False,False,0,1,1,False,4,2,False,True,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-09-29 21:43:47,Rua Soraia Gomes, 7,,Mirandela,Lisboa,Ilhas dos Cocos,3832-669
7e003122-9228-4825-a75c-31e1178e4951,Santos Coelho S.A.,11.4860085,-154.668631,Aspernatur esse dolor occaecati quidem.,True,True,True,False,False,False,0,0,1,False,3,2,False,True,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-12-19 19:55:08,Avenida Madrid, 364,,Fiães,Faro,Ilhas dos Cocos,1279-439
f5646bf8-d524-44ac-abaf-77f6f48c6f0a,Azevedo,-83.0207505,60.441174,Distinctio ut dolorem sunt molestiae.,True,False,False,False,True,True,2,0,1,False,1,0,False,True,True,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-10-27 13:08:28,Largo Miranda, 5,,Almada,Portalegre,Taiwan,0229-949
cbae217a-a3cd-43b0-ae26-062701d9cbcc,Monteiro,47.121346,27.680091,Ad fuga hic officia nesciunt odio.,True,False,False,True,False,True,2,1,2,False,5,2,False,False,False,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-07-18 22:55:14,Largo Mélanie Moreira, S/N,,Gafanha da Nazaré,Braga,Tuvalu,0560-513
2ad9c3fa-925a-4001-972c-a38981f83976,Pinheiro Costa Lda.,-34.3958605,-118.630569,In ullam culpa maiores.,False,False,False,True,False,True,1,0,0,False,4,0,False,True,False,True,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-07-16 05:28:46,Largo de Amorim, 4,,Gouveia,Porto,Moldávia,9492-268
5b61063e-167b-444c-8368-f2e5af8faa16,Cardoso e Filhos,-40.706041,-90.308203,Consectetur excepturi nemo error.,False,False,True,False,True,True,1,0,2,False,0,0,True,True,True,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-07-17 14:58:02,Avenida de Lourenço, 8,,Câmara de Lobos,Aveiro,Comores,7672-378
46a1fb52-9ef0-4a3e-9134-eb87f6e8b67f,Teixeira Gaspar Lda.,-58.7956415,18.859266,Dignissimos at quam odit.,False,True,False,True,True,True,0,0,0,False,3,1,True,True,False,False,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-06-05 19:37:12,Travessa Simões, 86,,Caniço,Guarda,Macau,5163-064
6863ddbc-03d4-4560-a008-5fc35de92f3a,Maia,28.701820,-2.774239,Saepe ut in unde eligendi unde dolorem saepe.,False,False,False,False,True,False,2,0,0,True,2,1,True,False,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-09-06 03:59:56,R. Constança Brito, 573,,Figueira da Foz,Porto,Anguila,8002-431
464bdab4-1b8f-4439-8a3f-573691a12292,Paiva,-40.7813365,-122.784835,Sapiente earum officiis aspernatur.,True,False,False,False,True,True,1,0,2,True,1,1,False,True,True,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-12-14 05:23:34,R. de Antero de Quental, 57,,Sacavém,Bragança,África do Sul,5697-044
2c561021-459a-4292-a5ea-22781dbe4fbe,Miranda,-77.546729,12.876247,Soluta expedita provident neque nisi et.,False,False,False,False,True,False,2,1,2,False,2,1,False,False,False,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-09-21 00:04:41,Alameda Teixeira, 457,,Vila Nova de Santo André,Lisboa,Ilhas Caimão,0354-462
816aeb88-c56d-4a53-9793-f85ed6e0c857,Nunes,46.7762945,50.707539,Provident eaque facere atque deserunt repellat.,False,False,True,False,True,True,3,2,0,False,2,2,True,True,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-03-24 05:06:07,Rua de Nunes, 413,,Valpaços,Portalegre,Barém,9018-997
bd1ba6b1-327e-4112-8e61-a65ef5100961,Almeida e Filhos,-80.1111045,-39.811476,Natus eos quos distinctio.,True,False,True,False,False,False,3,2,2,True,3,0,False,False,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-04-18 00:00:14,Rua Ramos, 5,,Entroncamento,Santarém,Chade,3973-809
8605681b-8dee-4420-8d7d-badf9d72a429,Teixeira,63.2252545,41.484336,Numquam aut amet repellendus sit.,True,True,False,False,False,True,0,0,1,True,4,2,False,True,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-06-05 04:14:34,Avenida Amélia Miranda, 7,,Santarém,Leiria,Gibraltar,8354-755
24fd15a1-a554-477a-a5ca-86b6b01fcd17,Branco Neves S.A.,-34.5999395,-45.716018,Sit error aspernatur excepturi consequatur illum.,True,False,True,True,False,False,1,0,1,True,6,0,False,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-06-01 15:15:10,Rua Alfredo Keil, 9,,Santarém,Aveiro,Burquina Faso,4302-806
f15a232d-002a-468d-bae9-592e4ce8caaa,Cruz Campos S/A,68.3052085,115.622231,Id similique velit nemo.,True,False,False,True,False,True,1,0,0,False,1,1,False,True,True,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-05-30 06:12:30,Travessa do Monte Cativo, 12,,Sacavém,Setúbal,Jersey,0371-208
bf5535c6-2f56-4a4d-a2e4-0712bc690db4,Valente S.A.,86.0684595,-1.443706,Iure nam cum tempore distinctio.,False,False,True,False,True,False,2,1,2,True,0,1,False,True,False,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-03-29 00:55:24,Travessa do Ouro, 15,,Sines,Viseu,China,5311-330
81c576d3-45a9-49ef-a104-906f4aa676be,Pinheiro Santos S.A.,-31.165374,-135.503351,Minus esse ducimus pariatur autem sunt.,True,False,False,True,True,False,0,2,0,True,1,2,False,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-01-02 17:01:41,Alameda do Barcal, S/N,,Ermesinde,Portalegre,Japão,1850-589
1a01a4b9-41a3-4db5-ade1-e80ed3c6cf4f,Matias,75.598272,82.282967,Illum at eius. Ab quod nam laudantium.,True,False,True,True,False,True,1,1,0,False,4,0,False,True,False,False,True,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-02-21 04:52:50,Alameda de Cunha, 9,,Agualva-Cacém,Guarda,Lituânia,5504-366
14f9a22c-ec87-41a1-a5b4-4d4fcaa9a330,Cardoso e Filhos,-84.3193085,-178.806936,Accusamus quas illo nobis.,True,True,False,False,False,True,2,1,1,True,5,2,True,False,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-02-22 14:46:12,Av de Valente, 79,,Pombal,Coimbra,Coral Sea Islands,4184-050
8a581f53-4543-4bdb-8222-27b09af425f8,Soares,35.933083,-9.675818,Delectus cumque quis dolorum.,True,True,True,False,True,False,2,0,2,True,4,2,True,True,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-02-18 22:04:56,Av Amorim, 2,,Caniço,Coimbra,Vietname,1409-671
b242bd34-161e-4a11-8d96-3efdf0b981e5,Pereira,-58.858987,41.458324,Dolore minus ipsum.,True,False,True,False,False,True,1,2,0,True,5,2,False,False,True,False,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-05-31 22:31:04,Largo Carlota Moreira, 642,,Loulé,Porto,Nicarágua,2334-332
4008d5dc-30e6-44dc-b0a7-c76dc7591b93,Pereira,-2.1234285,97.933285,Dolore voluptatum architecto quisquam.,False,True,False,True,False,False,2,0,2,False,3,2,False,True,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-07-16 17:49:23,Travessa Noa Neves, 49,,Montijo,Setúbal,Eritreia,4543-993
9ce4364f-37bf-4e82-808a-34be56afc665,Assunção,-87.914929,0.065097,Culpa dolor maiores culpa.,True,False,False,True,False,True,2,0,2,True,0,1,False,False,True,True,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-10-25 11:56:22,Travessa Francisco Marques, 2,,Sabugal,Porto,Ilha do Natal,9940-090
be0c1a01-7083-41ed-94d6-94949c7bceca,Mota Ribeiro S.A.,65.6225165,-60.626859,Necessitatibus expedita nihil quibusdam beatae.,False,False,False,True,False,False,1,0,2,True,3,0,True,True,True,False,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-05-09 12:15:44,Largo do Anjo da Guarda, 53,,Sintra,Beja,Listenstaine,2220-110
58358f61-d7f2-4e6c-b29c-e7d611cc6a41,Gaspar,41.161088,-41.460969,Maiores porro magni quod reprehenderit.,True,True,True,True,False,False,3,1,1,False,0,1,True,True,False,False,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-11-21 20:57:00,Largo Neto, 98,,Sines,Braga,Colômbia,6791-498
19dc378c-cfd5-4bc3-8267-c2d28fee337c,Matos,-26.645867,-90.823615,Possimus est sapiente deserunt esse illum.,False,False,True,True,True,False,0,0,1,False,3,0,False,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-01-01 11:48:25,Avenida do Dr. António Macedo, 9,,Loulé,Beja,Moldávia,5782-522
625cdb82-fe77-46d3-b250-f5f4c0f4994c,Castro,-21.7060145,-140.777917,Officia tenetur dolore tempora nemo ipsam.,True,True,False,False,True,True,2,0,2,False,4,1,False,True,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-08-22 22:07:37,Rua de Vieira, 48,,Valbom,Setúbal,Atlantic Ocean,6489-250
84d731dd-429e-4994-9ca2-d607bd07014f,Costa e Filhos,-66.620860,-174.028743,Incidunt dolor laudantium eius nostrum.,True,True,True,True,True,True,2,0,2,False,0,1,False,True,False,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-04-08 11:19:11,Travessa Débora Gonçalves, 93,,Vizela,Vila Real,Ilhas Caimão,5676-171
d4776da3-253d-4e89-8957-99079a5fa461,Araújo e Filhos,-67.915140,-132.172453,Nisi sapiente asperiores aspernatur.,True,False,False,False,True,False,2,2,2,True,0,1,False,False,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2022-12-26 03:16:24,Largo Andreia Fonseca, 41,,Angra do Heroísmo,Vila Real,Samoa Americana,4127-218
3cb9a634-86c6-480c-88e9-d5bf9139dce6,Assunção,-29.911494,71.067609,Dolore earum illo molestias aperiam sint.,True,False,False,True,True,True,2,2,2,True,2,1,True,False,False,False,False,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-06-15 17:02:00,Alameda da Boa Viagem, 861,,Freamunde,Évora,São Pedro e Miquelon,8131-332
52f2fc74-69b7-4454-b9bf-150968793443,Brito,-30.0639415,139.787516,Facere sint nam nam eius maxime.,True,True,True,True,True,False,2,2,0,True,3,1,True,False,False,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-03-31 10:27:27,Largo Melo, 11,,Loulé,Bragança,Libéria,9773-595
e1a01e93-e447-45ad-8491-bcbd87fee4e1,Lopes,81.774956,95.952908,Rem veniam unde itaque molestiae itaque eos nemo.,False,True,True,False,True,True,1,1,1,False,1,1,True,False,True,True,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-02-05 21:59:17,Alameda João Ferreira, S/N,,Loures,Leiria,Angola,0185-889
e4a98564-223e-4b33-bf5f-e0bd2f7840db,Almeida,-65.879327,46.312778,Inventore a optio quam ex incidunt.,False,True,False,True,False,False,2,2,1,True,5,0,False,False,True,True,True,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-02-04 02:41:39,Largo Camila Marques, 55,,Quarteira,Lisboa,Gaza Strip,5919-665
cd707501-55cf-4c4e-9adb-f39fa153ca58,Azevedo,69.079332,-89.196728,Earum voluptas officiis doloremque.,False,False,True,False,True,False,2,1,2,True,3,2,True,True,True,True,True,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-08-14 17:06:41,Alameda de Vicente, 37,,Queluz,Bragança,República Checa,7868-088
44286673-121e-4a6d-b10a-1be77aacead0,Leal Santos Lda.,31.946102,-27.409128,Voluptas est ad quae totam. Magnam quia nesciunt.,False,True,False,True,True,True,1,2,2,False,0,1,True,False,True,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2024-11-27 22:18:25,Avenida Salvador Leite, 848,,Chaves,Viana do Castelo,São Cristóvão e Neves,5550-570
694cd9c5-3d39-49bc-b30a-6e7544e18918,Gonçalves Almeida Lda.,-52.3368125,-172.997009,Occaecati esse soluta vero adipisci commodi.,False,True,False,True,False,False,1,1,1,False,1,0,False,False,True,False,False,False,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-01-09 23:21:46,Rua de Eça de Queirós, 9,,Viseu,Lisboa,Suécia,9986-975
5743afb7-105e-40ce-baf7-30c6117c96b9,Azevedo,6.339754,61.749832,Odit dignissimos dolorum vitae quae quis.,True,False,False,True,False,True,2,2,1,True,0,0,True,True,False,False,False,False,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2023-01-16 08:09:43,Travessa de Mendes, 5,,Faro,Viseu,Navassa Island,7310-768
402090cf-98b7-44f5-aa3f-0170a02c95fb,Azevedo Baptista S/A,14.6063175,-137.848647,Deserunt magnam totam fugit unde eligendi.,False,False,True,False,True,True,1,0,2,True,6,1,False,False,False,True,False,True,True,d0d325a1-c660-4a20-b5cd-cbef325dd834,2020-10-26 08:41:49,Rua de Vieira, 332,,Valongo,Coimbra,Colômbia,3931-835
d8b92668-55c5-4499-9fea-c75066d9e96b,Abreu,19.7473305,57.589124,Minus quasi accusamus rerum cum numquam ipsa.,False,False,True,True,False,True,3,0,2,True,5,1,True,True,False,True,True,True,False,d0d325a1-c660-4a20-b5cd-cbef325dd834,2021-04-15 15:54:08,Alameda Júlia Rocha, 868,,Covilhã,Aveiro,Egipto,4730-509
