wifi_spot_id,wifi_spot_name,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_description,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_bandwidth_limitations,wifi_spot_location_type,wifi_spot_management,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_pet_friendly,wifi_spot_food_options,wifi_spot_drink_options,wifi_spot_restrooms_available,wifi_spot_parking_availability,wifi_spot_user_id,wifi_spot_create_date_time,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_city,wifi_spot_address_district,wifi_spot_address_country,wifi_spot_address_zip_code
f24ce550-60a0-4356-9b93-6168b418cbe9,Campos Soares S.A.,-14.333416,-3.169085,Fugit nam fugit nam.,True,False,False,True,False,False,3,0,1,False,6,2,True,False,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-05-21 13:45:23,Largo de Neto, 14,,Porto Santo,Aveiro,Vaticano,4040-629
d788f7a1-4b28-404f-9fc3-e839522fd0f4,Loureiro Morais Lda.,45.8582805,0.089401,Culpa nihil cum. Saepe quidem quo iusto officiis.,True,False,False,False,False,False,2,0,2,False,0,2,True,True,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-05-09 12:18:43,Praça de Cartes, 60,,Gouveia,Braga,Sara Ocidental,3434-677
2bcdd89a-b4be-456a-a728-5f869dea09fb,Vieira,62.4205345,-69.359109,Eaque occaecati labore reiciendis.,False,True,False,True,True,True,1,1,2,False,3,0,False,False,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-13 23:16:39,Av Pulido Garcia, 96,,Vale de Cambra,Setúbal,Guame,4642-919
cd3d3abd-a65d-4203-bea8-85851a173c2d,Ribeiro,39.630891,28.597213,Totam distinctio architecto sint at fugiat.,True,True,False,False,False,True,3,2,2,True,5,1,False,False,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-07-20 00:22:37,R. de Antunes, 94,,Almada,Braga,Estónia,2000-609
de6c6202-0756-4664-ae18-5a4fd5116ac1,Santos Pires S.A.,31.996731,-19.547327,Alias minima vitae voluptatibus deleniti.,True,True,False,False,False,False,3,2,2,False,5,2,True,True,True,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-06-13 19:47:24,Av Alves, 61,,Viana do Castelo,Lisboa,Arménia,8121-864
6e22150d-a608-4023-9bbb-4651ade45dd1,Soares,-75.3710405,86.050581,Commodi eius numquam aspernatur.,True,False,True,False,False,False,3,2,0,True,4,0,True,False,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-04-12 15:29:27,Avenida do Cidral de Cima, 79,,Matosinhos,Braga,Suriname,2338-111
f4056f91-722a-4f30-a88c-10eea92d3094,Coelho S.A.,-54.5756825,87.824121,Laboriosam ad sed a optio excepturi.,False,False,False,False,True,True,1,1,2,True,0,0,True,True,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-08-17 04:14:48,Av de Vandoma, 76,,Faro,Viseu,Nigéria,9854-514
9d493a4e-3451-4a5f-bee3-9523e33c3953,Neves e Filhos,75.870222,163.305592,Quia autem voluptate magnam.,False,False,False,False,True,False,3,1,2,True,0,2,False,False,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-07-20 15:08:34,Avenida do Calhau, 58,,Sabugal,Beja,Angola,1606-805
48c5aa1f-295d-437c-a9a0-d5961bce3ae9,Matos Alves S.A.,12.8640065,-72.090425,Deleniti nesciunt omnis consectetur.,False,True,False,True,False,True,0,1,2,False,0,0,True,True,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-09-11 14:33:07,Avenida Sousa, 196,,Sabugal,Vila Real,Jersey,2652-249
617b4280-4a00-4573-b15f-fe9c3807d5d2,Soares,-79.974788,34.821018,Sint eaque at id cupiditate.,True,True,True,False,True,True,0,1,2,True,4,0,False,False,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-21 17:07:58,Largo Sá, 109,,Mangualde,Aveiro,Panamá,8080-345
859bc4f8-d23d-444e-be8e-d1842c50e3dd,Gomes,-60.712701,110.967455,Iusto vel non asperiores.,True,True,True,False,False,False,1,2,1,False,6,1,False,True,True,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-05-21 11:13:53,Travessa de Lima, S/N,,Santarém,Vila Real,São Pedro e Miquelon,5361-366
8cf37bf1-fe66-4d52-986b-abcc3e26a6ef,Loureiro,2.8568995,-138.535459,Velit optio incidunt reprehenderit ipsum velit.,False,True,True,True,True,True,1,2,1,True,3,0,False,False,True,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-04-24 17:59:01,R. Associação Empresarial de Portugal, 185,,Ílhavo,Portalegre,Mónaco,4175-614
e7a077af-0bed-4f40-ab9e-2c114277c473,Ferreira Vicente S/A,17.2703805,-15.687753,Omnis sit ducimus praesentium officiis commodi.,False,False,True,True,True,True,1,1,0,False,4,0,True,False,False,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-08-08 16:28:13,Av Pereira, 46,,Quarteira,Portalegre,Dhekelia,2629-250
84f858dc-2e37-4cf4-b97a-f4130c496713,Barros Torres S/A,3.6228395,-34.199684,Nesciunt adipisci officia.,True,False,True,True,False,True,0,0,2,True,5,0,True,False,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-05-25 03:42:20,Alameda Maria Pacheco, 323,,Miranda do Douro,Guarda,Zâmbia,6593-874
e9719267-9e43-41d6-9682-eac72eee9e08,Teixeira,67.345986,5.700588,Nobis facilis delectus illum asperiores.,True,False,True,True,False,True,3,0,0,True,2,0,False,False,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-05-29 17:14:54,Av Machado, 710,,São João da Madeira,Portalegre,Nova Caledónia,2417-691
dbdd5c79-fa20-4312-9fcd-0ed7fb621149,Correia,-43.703226,14.089734,Vitae est tempore incidunt possimus.,False,False,False,False,True,True,1,0,0,False,0,0,False,False,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-13 11:36:47,Praça de Lima, 7,,Rio Maior,Coimbra,Eslovénia,1536-387
3e530979-5dd0-4db2-a691-98357feea6d9,Valente Lda.,-30.013512,47.257627,Incidunt est pariatur labore.,False,True,True,True,False,True,1,1,1,False,4,2,False,True,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-04-02 02:48:16,Largo Vasco Ribeiro, S/N,,Queluz,Évora,Coreia do Sul,8122-650
d83309a6-d30e-44b7-8821-d950c8c79210,Ramos,55.907133,23.460528,Quisquam eos mollitia.,False,False,True,False,True,False,0,2,1,False,4,0,True,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-02-05 03:56:23,Largo de Matias, 88,,Loulé,Lisboa,Southern Ocean,3281-286
c3f9dfd2-a191-40c4-98c6-1b25cc93ddee,Pereira,-84.290192,-164.402555,A nam et eaque quam velit officiis.,False,True,True,False,False,False,1,2,0,True,1,2,True,True,False,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-07-29 07:55:53,Praça Magalhães, 556,,Quarteira,Aveiro,Santa Helena,8147-140
92eb50a2-8f38-4113-93a3-728c69884366,Simões,53.340536,151.251026,Ratione modi debitis cum voluptatum sequi.,True,False,True,False,False,False,2,0,0,False,1,0,False,True,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-01-08 02:29:22,Largo Coelho, 525,,Estarreja,Setúbal,Ruanda,5014-103
e0af1d46-0b40-4b7d-8b5c-b45a683b39a0,Jesus,-55.740123,-134.076883,Architecto eos totam id nulla quod ratione.,True,False,True,True,False,False,0,0,1,False,4,1,True,True,False,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-31 16:48:02,Alameda dos Oceanos, 75,,Rio Tinto,Porto,São Vicente e Granadinas,9962-649
ac7fa064-19a4-4eb0-9612-6446a87cca0f,Pereira,-51.181827,139.626136,Dolore similique rem magnam mollitia.,True,True,False,False,True,True,0,1,1,False,6,2,False,True,True,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-04-27 19:03:31,Praça Visconde de Alvalade, 504,,Santa Maria da Feira,Vila Real,Guiné Equatorial,0392-767
d2642652-16e7-4440-937a-e8a521e9c72f,Nunes e Filhos,-63.9864825,-134.046064,Eveniet numquam rem necessitatibus at minus est.,True,False,True,True,True,False,2,2,2,True,2,1,True,True,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-07-16 10:12:07,Largo Benjamim Miranda, 7,,Guarda,Portalegre,Ilha Bouvet,3534-671
3273e158-12b5-46ad-9425-407fa5d61c51,Almeida S.A.,76.2313235,-160.566040,Corrupti fugit exercitationem nulla maxime optio.,True,False,False,False,True,False,1,0,2,False,4,0,True,False,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-08-28 07:25:28,Av de Manuel Cardoso Agrelos, 499,,Barcelos,Setúbal,Madagáscar,5757-350
e828ffab-89bc-41fd-852e-e41293d2e182,Neto S.A.,56.4058765,-45.953285,Asperiores doloremque nihil expedita.,False,False,True,True,False,False,2,2,0,False,2,0,False,True,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-08-03 10:17:13,Praça da Vila Expo, 636,,Gafanha da Nazaré,Lisboa,Luxemburgo,5813-988
a58c8451-539e-4b3b-a1a6-1ca3be0a8508,Carneiro Cardoso S.A.,33.219913,-167.155174,Adipisci expedita doloribus iusto dolore.,True,False,True,False,True,False,0,2,2,True,4,2,False,True,False,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-08-16 08:42:51,Avenida Kyara Soares, 8,,Mirandela,Évora,Samoa Americana,3980-845
8e8dd9f3-7ae9-4acc-81d8-b2762b39c708,Matos,-74.3566175,115.219470,Aspernatur distinctio iusto non quam error.,False,True,True,False,False,False,2,2,0,True,4,0,True,True,False,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-02-02 14:31:09,Largo Bruna Moura, 99,,Torres Vedras,Lisboa,Bielorrússia,9376-173
1a03c114-8057-4540-9804-52044fbd5cd7,Nascimento,47.574944,-21.229628,Earum accusamus commodi a dolorem veritatis.,True,True,False,False,False,True,1,0,1,True,4,1,False,True,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-04-29 10:34:16,Praça Costa, 892,,Portimão,Viseu,Nigéria,2811-355
eec7cece-a331-4bd5-ae87-64121d5096ca,Soares S/A,10.0607275,-80.267601,Harum illum eveniet quod vero inventore.,False,True,True,True,True,False,2,2,1,False,1,0,True,True,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-10-31 12:34:50,Rua Pedro Araújo, 531,,Sacavém,Santarém,Lituânia,0360-810
f11cb903-9e3f-4131-b5f8-8741d0742bb1,Campos Lda.,59.368823,166.546308,Totam dolorum amet illum aut illo temporibus.,False,False,True,True,False,False,0,1,0,True,1,0,False,False,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-08-09 07:42:35,R. Antunes, 64,,Cantanhede,Évora,Países Baixos,0697-184
9c5d0177-6195-4c73-a3df-f27a750577fe,Gomes Moreira S/A,78.607335,-169.045649,Reiciendis quo aspernatur perspiciatis vero.,False,True,True,True,True,True,2,1,2,False,0,0,True,False,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-06-04 23:20:30,Largo Alice Pinheiro, 99,,Câmara de Lobos,Coimbra,Arménia,6358-932
9c46f9d6-5e24-418a-b50a-8b95ac7b8870,Leite,64.348514,54.680958,Sit dicta ipsam quam natus sed similique nemo.,True,False,False,True,True,False,0,0,2,True,2,2,True,True,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-12-06 16:55:37,Travessa da Cidade da Praia, 682,,Trofa,Leiria,Bósnia e Herzegovina,9332-597
a9fd481e-2248-4269-b151-34c18939c79e,Antunes S.A.,-9.618875,-170.137808,Inventore quas commodi atque repellendus.,False,True,False,False,True,False,1,0,1,True,1,0,False,False,False,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-09-27 22:59:38,Largo Lourenço Fonseca, 20,,São Salvador de Lordelo,Beja,Domínica,4722-207
2aa6e90a-d966-4848-967c-2d368a1052ae,Nascimento Assunção S/A,-16.458373,-107.026149,Consequuntur nulla aut enim magni.,False,False,False,True,True,False,2,1,1,True,3,0,True,False,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-02-17 10:22:18,Travessa Emília Figueiredo, 20,,Alcácer do Sal,Vila Real,Montenegro,7107-210
cbf2a33f-b726-4b49-a085-cfac0cbc5282,Araújo,-37.092439,58.010326,Enim tempore similique at maiores.,True,False,False,False,False,False,1,2,0,True,3,1,True,True,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-14 04:05:57,Alameda de Antunes, 10,,Loures,Lisboa,Antilhas Neerlandesas,1700-060
8a3558bf-136d-4f3f-8efa-43903fd001c2,Nunes Assunção e Filhos,-77.4334285,38.884843,Id aspernatur occaecati tenetur.,True,False,True,False,True,True,3,2,2,False,1,2,False,False,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2023-11-09 09:45:33,Alameda Hugo Reis, S/N,,Caniço,Vila Real,Faroé,8185-397
1c7905e3-2cf4-4506-8db0-c547b9e3da59,Silva Soares S.A.,21.2514845,4.547159,Perferendis recusandae libero unde unde dolorem.,False,True,False,False,True,False,3,0,2,True,2,2,False,True,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-09 06:02:31,Praça Kyara Nogueira, 71,,Praia da Vitória,Beja,Gana,9476-489
328da496-6528-4f0f-8287-c372f13ed858,Faria,-18.226678,-45.279143,Nihil accusamus amet sunt assumenda.,False,False,False,True,True,False,0,1,0,False,1,0,False,False,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-10-15 06:52:28,Travessa de Borges, 8,,Mirandela,Viseu,Dinamarca,0806-353
e65a8163-5417-4fe7-b9ab-07bde447fafd,Martins,-67.145143,-99.236845,Doloremque voluptate quasi expedita sed quae.,False,False,False,False,False,False,3,1,1,True,5,1,True,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-05-08 15:51:06,Av Fonseca, 57,,Gouveia,Portalegre,Estados Unidos,5137-656
f4943071-9fd4-4cc1-9144-5af79be60188,Paiva Barbosa S.A.,-81.8997595,41.591280,Earum ab architecto illo.,False,True,False,False,True,True,1,0,2,False,1,1,True,False,True,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-04-04 11:04:17,Av Velho do Outeiro, 56,,Marco de Canaveses,Porto,Camboja,8263-579
2f02c4c2-1910-48b8-aa07-19a45130f79e,Araújo S/A,34.175113,-24.033511,Ex incidunt quo illo tempore quas.,True,False,True,True,True,False,2,2,0,True,4,2,True,True,True,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-02-19 19:52:53,Alameda Brito, 64,,Vila Nova de Santo André,Castelo Branco,Zimbabué,9531-654
66f1359c-3bce-459a-8d5b-b156c8bf4681,Amorim S/A,-84.7694195,5.935008,Alias repellat ea dolorem explicabo ducimus amet.,False,False,False,True,True,True,3,1,0,False,2,1,True,True,True,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-05-05 07:57:11,Praça do Bessa, 17,,Abrantes,Bragança,Omã,8664-108
ef3beac5-da81-4270-8e8e-dc899ee644f0,Moura,-58.502394,-74.695686,Corporis nihil fugit et cupiditate doloremque.,False,True,False,True,True,True,1,2,2,False,4,0,False,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-08-25 12:27:15,Travessa Luís Ferreira, 554,,Rio Maior,Beja,Man, Isle of,0311-646
a69691e6-4364-4c55-be76-1a4df3632cea,Borges e Filhos,-78.141198,-15.741351,Dolorem aliquid ullam blanditiis temporibus quo.,True,False,False,True,True,False,2,1,2,False,2,2,True,True,False,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2021-01-04 08:02:37,Avenida de Figueiredo, 26,,Marco de Canaveses,Setúbal,Peru,3243-005
8f1b9acf-78f8-42e4-af1e-d56df2f95ae6,Barbosa,-87.291782,179.767021,Vitae accusamus ea commodi velit earum.,False,True,True,True,True,True,1,2,1,True,0,1,True,False,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-08-12 06:20:21,Travessa Igor Araújo, 55,,Barcelos,Coimbra,Domínica,3406-483
7ae9fb09-eed5-4777-b4a1-ff48c9102a2a,Neves Paiva S.A.,83.680394,-49.408273,Similique culpa odit occaecati.,True,False,False,False,True,True,2,0,0,True,5,2,False,True,False,False,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-04-02 08:39:13,Alameda das Andorinhas, S/N,,Anadia,Aveiro,Svalbard e Jan Mayen,8606-529
dc3b4c7f-dfd0-4ecc-bfb9-ff030e91acbb,Moreira S/A,76.814491,-47.815879,Odio earum mollitia.,False,True,True,False,False,False,2,2,0,False,3,2,False,True,True,True,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-02-15 04:15:57,Alameda de Vaz, 1,,Loulé,Vila Real,Somália,1882-997
97393c0c-d493-4435-a3e9-c5c80bf88aca,Pinho S.A.,-48.3571675,-138.906486,At illo rem aperiam alias molestiae provident.,False,False,False,False,False,True,0,2,0,True,2,2,True,False,False,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-08-06 05:03:10,Avenida Victória Paiva, 83,,Freamunde,Évora,Gabão,1347-073
03adb5a5-a06b-42fc-abd1-f215795fac91,Fonseca,22.024430,-110.106104,Nobis cumque adipisci quae accusamus earum.,True,False,True,False,False,False,1,1,0,False,6,0,True,False,False,True,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-01-14 00:16:03,Avenida Maestro Ivo Cruz, S/N,,Sacavém,Lisboa,Ashmore and Cartier Islands,8879-092
0c0f09a3-368e-4000-889f-51a1da5b35e4,Jesus,-12.286064,115.441804,Corporis quasi quasi.,False,False,False,True,True,False,1,0,2,False,0,2,True,True,True,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-11-17 03:00:59,Avenida Carolina Campos, 34,,Figueira da Foz,Faro,Omã,1932-573
27b3a406-5f1e-40c9-9390-cbf0ba7b6d13,Sá,47.223378,-88.287757,Magni id consequatur aut.,False,False,False,False,True,True,3,1,1,True,5,0,True,True,True,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-05-05 02:44:36,Travessa de Mota, 75,,Santa Maria da Feira,Faro,Uruguai,7231-141
2b5cc534-e267-4007-80c8-066285bc4a45,Vieira S/A,39.8697935,133.920385,Ipsa placeat deleniti culpa at numquam labore.,True,True,True,True,False,True,3,0,2,False,2,0,False,False,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-05-01 08:18:22,Av da Galega, 27,,Sabugal,Aveiro,Ilhas Heard e McDonald,6104-094
72e8b7cb-683a-41a0-bd1e-b3cd4f4556d3,Lopes Lda.,-49.0611455,79.741323,Atque earum cumque libero.,True,False,True,True,False,False,2,0,1,True,4,2,True,False,False,True,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-09-15 23:28:34,R. Duarte Cardoso, 87,,Alcobaça,Guarda,Panamá,1319-969
836eb85e-01c6-43d2-a7d7-111ea99b715a,Castro,-69.0392625,74.246922,Rerum earum saepe quaerat.,True,True,False,True,True,True,3,2,1,False,0,2,False,False,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-03-07 07:30:12,Largo Kevin Magalhães, 10,,Vale de Cambra,Leiria,Namíbia,4614-079
122af973-3eb7-4482-ab38-5160c38622fd,Garcia Pacheco S.A.,-0.2699245,74.457291,Odit ea earum quis. Atque non aliquam officia.,True,False,True,True,True,False,0,1,0,False,6,2,False,True,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2025-02-21 16:29:09,R. do Castelo do Queijo, 954,,Valongo,Viana do Castelo,Santa Helena,7137-522
a26b9273-671f-4d1b-be9b-c1545718a9cf,Gomes S.A.,-88.932364,-127.914957,Fuga nihil ducimus placeat reprehenderit.,False,False,False,False,False,True,1,2,0,False,4,2,False,False,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-04-04 22:44:21,Praça Magalhães, 70,,Mirandela,Bragança,Butão,3078-357
159f8bf3-d668-467f-903b-98e8f987db12,Vieira Fernandes S/A,14.6217065,-3.058577,Ullam facere corrupti.,False,True,True,True,True,False,0,2,1,False,6,1,False,False,False,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-12-21 19:23:28,Avenida de Vandoma, 14,,Barcelos,Portalegre,Laos,1635-265
8eb6fc67-4d98-4e44-b932-db7d49e6baab,Neves e Filhos,-56.0281135,-2.571341,Quasi nostrum distinctio eum.,True,False,False,True,True,True,3,2,1,False,0,0,True,True,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-05-20 05:51:14,Travessa Benedita Carvalho, 329,,Esposende,Guarda,Costa Rica,9942-787
365c4aa5-c9bf-485e-b685-08745206f131,Paiva,-53.2795595,-17.584692,Aperiam culpa quidem voluptas quisquam quod.,True,False,False,True,True,False,2,2,2,True,4,0,True,False,True,True,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-11-30 20:46:49,R. Denis Paiva, 364,,Valongo,Aveiro,Argentina,6344-923
9e6213ca-f42f-498d-a6d5-62300abc79bf,Anjos Lda.,-63.4963495,-132.070101,Optio iure eos animi modi eaque.,False,False,False,True,False,True,1,0,0,True,2,0,False,True,True,False,False,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-02-12 06:22:41,Rua de Azevedo, 81,,Guarda,Setúbal,República Checa,2524-087
25200393-6973-419c-8821-9f18b44e5e83,Vaz e Filhos,74.6808525,-4.954403,Velit quae non explicabo.,True,False,True,True,True,True,1,0,0,False,6,2,True,False,False,False,True,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2024-02-11 01:02:14,Largo Álvaro Soares, S/N,,Lisboa,Faro,Iraque,9091-104
a8a9cf58-763b-41d1-8f25-ab8cb3743510,Pinheiro,-75.561999,101.702786,Assumenda eos soluta ut recusandae ipsum maiores.,False,True,False,False,True,False,2,0,0,True,0,1,False,False,False,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-03-12 19:46:59,R. de Lima, 61,,Torres Novas,Castelo Branco,Colômbia,5126-376
ead7b61c-9b61-457a-bdb2-6fd7f76b086d,Barros Figueiredo S.A.,56.1115435,-48.485963,Optio voluptates provident amet voluptatum.,False,False,False,True,True,True,0,1,2,True,1,1,True,True,False,False,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-05-23 17:12:02,Travessa de Araújo, S/N,,Moura,Bragança,África do Sul,6913-148
11000d0e-dbcc-4665-9a64-7bff8b57432a,Domingues,37.3339725,102.858350,A dolorem sed rerum quos ratione vel.,False,True,False,True,True,True,1,2,2,False,1,1,True,False,False,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2025-04-08 05:05:28,Rua Daniela Miranda, S/N,,Barreiro,Lisboa,Venezuela,3493-225
1393682a-8c1b-480b-8117-850718e58846,Pinto S.A.,-35.409356,-28.169835,Facilis rem ea cumque praesentium.,True,True,False,True,False,True,1,0,1,False,2,0,True,False,False,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-06-28 17:27:45,Alameda do Sobreirinho, 382,,Praia da Vitória,Vila Real,Singapura,9650-486
604f2770-4f20-4865-8f8b-26b61cedca30,Brito,-77.9208485,1.783107,Tempore debitis cum libero eius debitis possimus.,False,False,False,False,False,True,2,0,0,False,6,1,True,True,False,False,True,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2024-07-23 10:39:27,Rua de Públia Hortênsia, 73,,Matosinhos,Viseu,Estados Unidos,4078-426
bc99dab7-9c4b-48c3-b88e-d201fbc2d1c3,Costa,41.4020965,-111.795200,Repellendus numquam atque exercitationem.,False,True,False,False,False,False,3,1,1,True,2,0,True,True,True,True,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-01-30 01:07:12,R. Silva Porto, 13,,Sabugal,Vila Real,Países Baixos,8585-370
6af003ec-8257-4615-acd2-bcdbc7dd62d2,Alves Vicente S.A.,-47.558889,71.020167,Rerum nam ipsum ipsum nisi.,False,False,True,True,False,True,1,2,2,True,0,1,True,True,False,False,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2022-06-01 18:48:33,Largo de Silva, 85,,Santarém,Leiria,Antilhas Neerlandesas,5843-581
6fc058a8-4d8d-4d62-8f81-d06cfa6a6fc2,Martins e Filhos,45.1615065,-31.449107,Dolor quae ea quo.,True,True,False,False,False,False,3,1,1,False,0,0,False,True,False,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-09-29 17:51:01,Rua de Batista, 1,,Lixa,Évora,Jersey,9522-589
20594ea2-a583-4c33-b5e6-c0f283698f5b,Rocha,-0.9122015,156.524588,Recusandae fugit veniam corrupti.,False,False,False,False,False,True,3,0,1,True,3,1,False,False,True,False,False,True,True,519f7e20-093f-4cd3-8f7d-864650019f02,2023-10-15 20:12:29,Av Guilherme Castro, 187,,Barcelos,Bragança,Indian Ocean,4582-642
046b8bd2-9cfd-49d7-998e-49685cccf36e,Carvalho,13.535161,-62.529834,Hic perferendis fugit facere quidem unde.,True,False,True,False,False,False,0,2,1,False,2,0,True,False,False,True,True,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2020-12-28 08:08:55,Alameda dos Guindais, 772,,Leiria,Viana do Castelo,Macedónia do Norte,7232-075
a12fadc7-d83c-4173-b1b5-6701faf4423e,Ribeiro,72.4811995,-47.966215,Autem ad doloremque possimus.,False,False,True,False,True,True,2,1,0,False,5,1,False,True,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-11-16 00:57:20,Avenida Cruz, 20,,Porto,Vila Real,Sara Ocidental,8198-871
81baa59c-f13e-4a4c-b91f-5bdbe24f6767,Cruz,13.3870505,-159.192261,Quod molestias consequuntur nulla vero aut.,False,False,False,True,False,False,0,1,0,False,5,2,True,True,True,True,True,False,True,519f7e20-093f-4cd3-8f7d-864650019f02,2020-11-18 14:49:59,Rua Fernandes, S/N,,Olhão,Aveiro,Man, Isle of,1498-860
48b71218-f38c-4b4a-b9a7-cc6a97ab9183,Monteiro,54.315889,-107.758103,Temporibus totam quia natus odio.,False,False,False,True,False,False,2,0,2,False,6,0,True,False,True,False,False,False,False,519f7e20-093f-4cd3-8f7d-864650019f02,2021-09-04 20:04:29,Praça de Henriques, 841,,Penafiel,Setúbal,Guiné,8526-922
6e433f36-93b3-4aa9-bc2e-7152e873b012,Figueiredo,-53.709152,54.849939,Saepe inventore ea natus est.,True,False,True,True,True,True,1,2,0,False,6,0,True,True,False,True,False,True,False,519f7e20-093f-4cd3-8f7d-864650019f02,2022-12-07 13:17:16,Av Esteves, S/N,,Faro,Bragança,Nepal,3369-230
