wifi_spot_id,wifi_spot_user_id,wifi_spot_name,wifi_spot_description,wifi_spot_latitude,wifi_spot_longitude,wifi_spot_create_date_time,wifi_spot_air_conditioning,wifi_spot_child_friendly,wifi_spot_covered_area,wifi_spot_crowded,wifi_spot_disabled_access,wifi_spot_good_view,wifi_spot_noise_level,wifi_spot_outdoor_seating,wifi_spot_pet_friendly,wifi_spot_available_power_outlets,wifi_spot_charging_stations,wifi_spot_drink_options,wifi_spot_food_options,wifi_spot_parking_availability,wifi_spot_restrooms_available,wifi_spot_location_type,wifi_spot_management,wifi_spot_bandwith_limitations,start_time,end_time,wifi_spot_signal_strength,wifi_spot_wifi_quality,wifi_spot_heated_in_winter,wifi_spot_open_during_heat,wifi_spot_open_during_rain,wifi_spot_outdoor_fans,wifi_spot_shaded_areas,wifi_spot_address_id
a82727e6-34d9-4693-a98a-b9838f99589e,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Lopes Campos Lda.","Cumque laboriosam eum ducimus odio ex. Officiis ea maxime voluptatum debitis hic.",-38.406719,128.972756,2020-10-03 04:55:36,1,1,1,1,0,1,2,0,0,0,1,0,0,1,1,2,0,0,18:38:02,01:24:48,2,2,0,0,0,1,1,038a5c8f-6cdf-4446-844c-782a73ddf3ef
87742848-a69d-4c80-8a6e-8367cb09ca9f,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Silva","Nemo reiciendis quaerat quisquam. Voluptatum molestiae neque fugiat amet.",36.930116,25.236241,2022-01-07 05:14:41,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,23:32:05,19:01:13,2,0,0,0,1,1,0,ab1e4320-5935-40f2-b33b-d75c9010fb77
8a393d3c-dfad-410b-8967-ce8cb88c72ac,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Andrade","Tenetur dignissimos saepe. Tempore magnam quas doloremque est ullam.",49.933912,168.629706,2021-08-01 03:33:51,1,0,1,0,1,1,2,1,0,0,1,0,1,1,0,0,0,0,07:37:17,18:58:12,2,2,1,1,1,0,1,4196cbcd-a900-439a-a21f-d96554dce598
30485bd0-8bca-45bd-9253-b0b3dd2ec5ec,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Nogueira","A totam vero vel at. Recusandae unde aperiam iusto ipsum totam.",66.334332,-160.819388,2022-08-22 09:49:38,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,6,1,1,18:38:20,20:13:07,2,2,0,1,0,0,1,1f092279-7842-4f95-82be-797648be7a0a
3a501f3a-5830-47da-a00c-99c5065adcc4,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pinto","Laborum nisi fugit placeat. Eos dolores magni quas tempore sapiente.",2.4720585,4.868017,2021-12-16 21:28:26,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,2,0,15:50:29,18:09:27,2,0,1,1,0,0,1,970c43fc-d369-41e0-abe1-fc770b69af7b
cd15a9bc-312c-430e-a4a5-5f62370c448c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Matias","Placeat amet quod non cum iste saepe. Nemo sit vitae.",63.348932,39.345985,2020-03-03 22:12:15,0,0,1,1,0,1,3,0,1,0,0,1,1,1,0,3,2,0,13:26:05,07:19:50,1,1,0,1,1,1,1,d8399177-1933-4f51-8076-8c988b67604c
ee1ede64-b09a-4be2-9716-24d5bcdfdb79,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Freitas","Accusantium inventore dicta reprehenderit. Voluptates sed praesentium et perspiciatis.",34.6786805,124.857769,2022-05-05 23:34:47,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,2,0,1,00:46:29,07:17:57,1,0,0,1,0,1,0,112b0055-021e-4c53-ad8c-186e9a9f1e40
621641be-1440-4f4a-874a-c523a4ad0c2d,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Barros","Nesciunt reiciendis porro. Nesciunt autem reiciendis vel minus. Illo quas ullam nemo.",82.1154935,-63.699855,2023-03-09 19:15:20,1,0,1,0,0,0,2,1,0,0,1,0,0,1,1,5,1,0,17:19:48,12:04:06,1,1,1,1,1,1,0,e5e37979-8825-464e-8a2c-2ab96cf62631
4f82ad5d-f566-4bd6-a9bc-f14d970aea5f,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Moreira e Filhos","Quas architecto explicabo nihil. Ea officia cupiditate. Nam molestiae cumque dignissimos.",-11.1768775,101.742458,2023-01-23 23:58:13,1,0,1,0,0,1,3,1,0,0,0,0,0,0,0,5,2,0,11:01:57,13:29:16,2,2,0,0,0,0,1,b29ff7d3-c226-427c-87ce-89fbb09683ee
02b71416-8a5f-44d8-ba64-421edb735da3,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo Sá S/A","Similique asperiores quae ipsa architecto reiciendis sunt. Facilis tempora tenetur.",37.6489135,155.512906,2020-05-15 21:06:19,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,3,2,0,03:44:18,05:08:05,2,2,0,1,1,0,0,189d55a0-143f-49c8-be21-0001e465202e
d7c284c3-989d-4bd3-811c-f7a6db760819,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Lourenço","Libero expedita dignissimos aspernatur nobis voluptates repudiandae rerum. In sint quas mollitia.",-74.1534415,179.947399,2022-03-20 01:44:03,1,1,1,0,1,0,2,0,0,1,0,0,1,0,0,6,0,1,00:27:50,23:25:18,0,1,0,0,1,0,1,0160bec6-ab70-45b6-abc2-788062288ce7
ab725b32-d2e4-4e18-a34a-d0ef6b326bbc,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Barbosa","Odit voluptas possimus harum. Officia maxime mollitia.",55.743678,50.377169,2020-12-21 02:34:17,1,1,1,0,1,0,2,1,0,1,0,1,0,1,0,3,0,0,02:05:26,23:12:55,1,0,1,0,1,0,1,3799f868-2b66-4ac0-9268-60245e61951b
b7552d6e-81dc-4cf9-9638-6ace3707badd,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Almeida","Magnam voluptatibus quam dolores. Placeat illum vitae minus perferendis expedita rerum porro.",20.8193385,-126.646772,2022-04-16 14:01:39,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,07:38:53,00:21:13,2,0,1,1,0,0,1,2e06230c-07df-43a4-b1ec-1aeac5ac536b
e3ab8ca6-c660-4d95-866c-1a15a8933d06,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Garcia","Aliquid beatae rerum aut itaque commodi. A quod fugit. Non maxime itaque.",-80.529923,159.603558,2020-02-08 05:20:24,1,0,0,1,1,0,3,0,1,0,1,1,1,1,1,4,0,1,18:55:05,21:09:19,2,0,1,0,1,1,0,bcbacb8f-c2d9-4156-9915-12c596a2b52d
fa7c70a8-b2cd-4d3a-99fd-3e3e213537ab,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Costa","Vero rem aliquam eos quas minima deserunt doloremque. Itaque vero doloremque numquam.",24.274600,-47.731721,2021-08-06 07:38:11,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,6,2,1,06:14:32,07:46:29,1,1,1,0,1,1,0,7c6d4e65-961c-4bef-801c-f21f2ac6c171
8d23835e-e785-46f0-b4e1-6f86c45190b7,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Gaspar","Qui autem culpa eius. Praesentium quia assumenda ab deleniti.",50.641587,8.737930,2022-07-30 04:41:15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10:58:24,17:19:22,1,1,1,0,0,0,1,bdf9805a-4cb2-47f9-a87c-497a2cfa775d
2d572d66-960a-48c4-a799-ca2c02d94270,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Amaral Vieira S.A.","Impedit est architecto. Quasi iste unde minima. Dicta fuga delectus.",-15.869583,-99.813806,2023-08-12 12:59:57,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,18:24:14,17:59:30,2,2,1,1,0,0,1,dc736a2c-d773-4b5c-8cd2-c094761fcd7a
0bfa46c8-6733-4c56-9d5f-adf12dfb8dfb,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Anjos Branco Lda.","Deserunt fugit beatae cum numquam commodi. Enim animi illum eligendi temporibus repudiandae eaque.",-61.458173,-117.417523,2020-06-11 06:08:22,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,09:59:01,00:29:47,2,0,0,0,0,0,1,2eaec2c5-3653-491e-afa6-889e2133afbb
382968f3-c664-4a5f-97bc-df1af2a449be,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Rodrigues","Beatae dolorem temporibus soluta voluptates at. Porro dicta soluta mollitia temporibus.",73.538278,-131.760005,2024-05-23 13:09:22,0,0,1,1,1,1,3,0,1,0,1,0,0,0,0,0,2,1,18:18:31,21:25:46,2,2,1,1,1,1,1,c23f4c7f-1949-40bf-9b69-faf630c4e695
cf23bc93-f05f-4bf3-8aef-d9ce3424ed21,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Paiva","Ducimus exercitationem quo. Quas sequi dolorem.",-88.7053805,-138.879515,2022-11-26 19:48:53,1,1,0,1,1,0,2,0,0,1,0,0,1,1,1,4,2,1,13:40:39,23:13:03,1,1,1,1,0,0,1,70f9cffc-9b4b-470c-94c5-ee6037727a84
8f302cd9-9e73-443d-94d7-db9a67f341d7,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Esteves","Laboriosam dolor minus commodi quibusdam tenetur itaque repellat.",-2.7560625,2.937237,2020-04-11 11:05:25,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,6,0,1,14:07:29,18:48:38,2,2,0,0,1,0,0,7a6dd27f-0c5e-4483-9a31-7d3b9efa6767
da865329-49fe-4a5c-abaf-222ef6149dd8,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pinto Neves Lda.","Illo ex explicabo asperiores.",-71.410817,-3.274276,2022-10-29 00:43:58,0,1,0,0,1,0,3,1,1,0,0,0,1,1,1,0,2,1,20:34:41,07:45:53,2,0,1,0,1,0,0,7607ad33-2579-4ea8-9c53-24b88d2d7af5
1bd1c4ee-70c3-4601-9b0d-d455f92f3ba6,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Mendes","Eum laboriosam qui incidunt optio. Numquam odit atque officia eius dolorum doloremque.",-34.890818,26.150409,2020-12-09 19:10:23,0,1,0,0,0,1,3,1,0,1,1,0,0,0,0,3,1,0,08:04:49,21:43:12,2,2,0,0,0,0,0,cbe04045-ff4d-4f01-a0ca-c1a1923df2d1
6e8ab131-ba5a-4d8f-8e93-6de8c6ae24e1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Matias Domingues S/A","Nobis porro eos error voluptas. Error explicabo aut incidunt temporibus illum molestias.",61.5249115,17.237681,2024-09-17 11:34:29,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,5,0,0,09:50:10,22:31:04,0,0,0,0,1,0,0,bb695cd5-8288-4574-87b2-986307305fa1
47157400-3a35-492f-a571-7f9c3cddf21e,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Magalhães","Tempora porro ad sit error sint beatae ratione.",-7.2167385,169.975956,2024-09-26 21:25:45,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,4,2,1,03:35:41,03:07:08,2,2,1,1,0,0,0,4f225bde-a5e2-40fe-98a4-3e023a3d6e11
ce48069d-c3d6-4695-b292-5dde689380f2,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Leal S/A","Officia dolore id saepe tenetur.",-14.868530,-113.155086,2021-01-14 11:19:18,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,03:29:14,07:16:24,1,2,0,0,0,1,1,10a44356-ec55-48cb-93f2-cafd8e9e1de6
c603258f-6626-41e4-9a91-fb00d6f02462,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Branco Lda.","Quisquam dicta expedita.",22.020961,-153.314156,2024-02-17 04:40:24,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,6,1,1,16:58:29,03:23:03,2,0,0,1,1,1,0,ce045b9f-9ba9-4f45-85f6-4872955ada7c
7efa69e1-501c-411e-a20c-58b8208ba980,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Rocha","Commodi laudantium laborum sit. Nam voluptatum at omnis. Non enim ratione qui iste quas.",31.514329,-54.877211,2024-06-27 04:42:23,1,1,0,1,0,0,3,0,0,1,0,0,0,0,0,1,2,0,18:13:42,02:30:57,2,1,1,0,1,1,0,b63041df-3ca3-4376-97d1-f1410fc65f8d
3263e563-79f4-4e14-9ae3-4654f038d65a,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Freitas","Accusamus optio optio. Consectetur iste eum eaque. Ratione corrupti error aliquid quas veritatis.",47.4410615,-16.293901,2020-02-03 03:07:12,1,0,0,1,1,0,2,1,1,0,0,0,0,0,1,5,2,1,03:07:02,00:36:05,0,1,1,0,0,0,1,2be47a68-3056-4ef9-8ef4-c25d99837ae2
648fb16a-f840-4a01-a4df-717d1b209d44,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Silva Anjos e Filhos","Similique eum enim. Vitae repellat aperiam dolore. A mollitia laboriosam ab illo iusto a.",-8.804705,-109.416594,2024-10-01 09:07:30,1,1,0,1,1,0,3,1,1,0,0,0,1,1,0,0,0,1,14:41:32,08:36:07,1,0,0,1,1,1,1,5d57a65f-5de8-4a4d-80b4-b4d9f9024511
95c831bc-2e53-419a-967f-1acdea17a31c,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Valente","Est beatae laudantium inventore.",-28.503694,-19.143098,2023-03-07 14:29:39,1,0,0,1,1,1,2,0,0,0,1,0,0,0,0,4,2,0,02:43:29,20:16:19,0,1,0,0,1,0,1,52f922a2-9b52-448b-9c9e-fbd972002134
0caadf08-e413-4985-b9c3-149243a503d2,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Brito","Sequi expedita aliquam soluta. Quam ab placeat suscipit.",85.472005,104.834118,2022-07-20 20:14:37,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,2,0,14:49:59,02:55:10,2,2,1,1,0,1,0,d9b3ef91-06fd-45d0-b596-30b7c3278124
ef654d63-6950-486d-b6f2-e5d5f5c5423e,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Nascimento S/A","Error tenetur molestiae ipsum. Corrupti nulla quo corporis natus totam provident.",-51.0237475,16.985733,2022-07-14 21:13:44,1,0,1,0,1,1,2,0,1,1,0,0,0,1,0,5,1,1,04:41:23,07:56:12,1,1,1,0,1,1,1,07b44bc6-2fae-425f-90ea-984edf157a99
383ea1ca-8434-4036-8ead-426f9c409685,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Paiva","Voluptates vero architecto dignissimos.",-84.6542035,107.411700,2023-12-10 19:16:47,0,0,0,1,0,0,3,1,0,0,0,1,0,1,0,1,1,0,03:03:57,16:05:00,2,0,1,1,0,1,1,20163d35-384f-4053-9ee0-7ef99caaadb1
c3151dd4-a841-44e7-937a-ef2fb6f7a2d0,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Sá","Aspernatur minus aperiam suscipit culpa maxime nulla. Libero vero quo reiciendis itaque.",44.201196,-75.957231,2021-09-11 22:37:07,0,0,1,0,1,0,2,1,1,1,0,1,1,1,0,3,1,1,17:55:11,09:38:41,2,0,0,0,1,1,1,cde74e0f-e42f-42c7-b0a5-9afcbe872a6d
41f66e58-021e-4e85-b9eb-43e8905060b3,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Moreira","Quasi reprehenderit sapiente officiis excepturi rerum autem. Harum deleniti illo.",-40.482663,-143.931366,2021-02-14 21:31:13,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,23:58:09,03:55:54,1,1,1,0,0,0,1,fbf314a7-6a6f-4f7f-b4b9-3b49ce3302f2
4f07694d-ac04-46da-9b4b-2284e78c0962,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Castro","Pariatur aspernatur adipisci provident. Nulla similique aliquam.",9.823787,-159.394311,2022-12-07 21:09:50,0,0,1,1,1,0,2,0,0,0,1,1,1,0,0,2,1,0,18:25:47,18:18:31,0,0,1,0,0,1,1,1c7872fb-7a5f-4519-8628-ffb5a0620a70
b677852c-0f11-4620-9517-05c3619c4d51,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Azevedo","Cupiditate error ullam incidunt. Ad accusantium vitae temporibus.",-60.514718,18.432301,2020-06-19 07:50:10,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,3,0,1,02:35:21,02:28:09,0,2,1,0,0,0,0,1040c8fa-6939-45de-8820-0ffa2aaa209f
82d9084c-c53d-4c18-9eed-6a82216a96f0,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Figueiredo Lda.","Molestiae atque odio. Nesciunt praesentium veritatis inventore quam.",-8.9983615,6.865886,2021-01-14 23:53:27,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,6,2,0,02:45:33,21:13:41,0,1,0,0,1,0,0,4372d315-a843-478c-998b-e55ac8b1d034
dc264bdb-9991-48a4-b9cf-4c59e2a7b9d1,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Martins","Quae modi voluptatum ut corrupti alias. Veritatis animi expedita.",-55.425042,42.136925,2022-06-16 05:06:58,1,1,0,0,0,1,2,1,0,0,0,1,0,1,0,1,1,0,17:34:21,13:09:25,2,1,0,1,1,0,1,a242ff9c-31f4-405a-8dfe-fe9663ca16b7
ac08f956-351b-41d4-bd06-fc7687945eb2,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Barros","Qui maiores incidunt. Esse vel aperiam debitis distinctio ut. Ex delectus commodi distinctio.",-10.0679285,-170.684319,2024-08-30 11:17:20,1,0,0,1,1,1,2,1,1,0,0,1,0,0,0,3,0,0,18:23:08,20:07:47,2,0,1,1,1,0,1,f69f6e56-90d9-4f48-a3c1-c0ec8031db0a
e766c668-044a-4cfb-a0f2-82e3f984f694,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Sá S.A.","Vero necessitatibus minima a eaque. Illum fugiat quis perspiciatis.",14.434237,-61.748445,2021-06-30 07:57:48,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,3,2,0,22:01:26,01:53:32,2,0,1,0,0,1,1,9866f793-d9cc-44cb-a22b-ab51cfdbb6a0
f7851d85-0322-40eb-a2b6-fd2e00eba8b3,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Campos Lda.","A veniam omnis dolor sint blanditiis esse. Ut molestiae rerum quos at magnam architecto rem.",-38.6131005,161.003007,2024-05-02 15:41:03,1,1,1,0,0,1,2,1,0,1,0,1,0,1,1,2,0,1,18:45:00,21:14:46,2,1,1,1,1,0,1,91511db9-0d3f-458c-a602-96217fa9b676
c6e25166-11fb-45d6-93f7-56849f230ffb,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Moreira","Blanditiis magnam inventore repellendus. Omnis pariatur dolore expedita incidunt.",-73.6055555,-70.890538,2024-03-01 06:51:51,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,0,09:46:36,23:30:44,2,2,1,0,1,1,0,e38d41e9-4446-4d38-9d4e-024d85dd2f55
0ee55a76-7a9b-41bf-ad4f-b71ac70b0718,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Azevedo S.A.","Alias eos quam. Sint inventore impedit totam ea sapiente. Ut saepe harum.",-21.212841,70.186154,2025-03-23 13:55:02,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,5,0,1,16:56:18,11:39:55,2,0,0,1,0,0,1,af1a10f1-964b-4f42-9fde-aecbfc13bff9
a5bf44fb-dca0-4f4b-acc9-ff3efc31c0a4,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Azevedo","Incidunt iusto exercitationem minima. Debitis quibusdam quae mollitia incidunt ratione aut.",-79.530661,-163.779769,2021-11-26 10:28:23,1,1,0,1,1,0,2,0,0,0,1,0,0,0,1,2,2,1,02:02:24,13:41:23,1,1,1,1,1,1,0,b85445d4-58d8-4180-908a-a27b84bbf7f4
72eaa69d-fd95-428d-9292-58fa0ed9daf9,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Teixeira","Pariatur autem quaerat nesciunt neque voluptatem. Accusantium iste ut consequatur.",-68.528125,134.123862,2024-03-12 11:59:00,1,1,1,1,0,0,3,0,1,1,0,0,0,1,0,5,0,1,21:33:53,16:50:32,1,1,0,1,0,1,1,962ee36b-9895-4c4a-b6c5-af9522a981e1
d4cdc9dd-ac6f-41d8-9be9-be4909760276,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Rocha Lda.","Doloremque non est. Sint magni et sint illum. Quos corrupti itaque laboriosam.",-58.0052795,17.010733,2024-08-08 08:53:44,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,4,0,0,00:05:23,11:22:27,2,2,1,0,1,0,1,457d560b-2802-452b-8649-14b5f612955d
74d43449-fa15-482f-a306-edca85515c41,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Vieira","Animi non facilis accusantium tenetur. Necessitatibus natus quas pariatur.",-88.9163635,-130.843300,2022-01-24 17:30:09,0,1,0,1,1,0,3,0,1,0,0,1,0,0,0,4,2,0,04:14:13,11:24:10,1,1,0,1,1,1,1,8364df57-816c-408c-ab2c-ad250a483f0c
ff06dc65-8314-4cd1-958c-13fc4d52c637,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Cruz S/A","Illum ipsum dolore a velit. Quisquam quibusdam saepe assumenda alias sequi. Ut a fuga odit at.",83.181760,-163.789659,2022-04-28 01:38:35,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,5,2,1,11:24:49,06:43:29,0,0,0,0,0,1,1,ba91b072-0b45-4d39-8580-64794327303a
59235d4b-ecbe-45aa-9aec-370165dc5ba8,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Ribeiro","Soluta blanditiis voluptatem hic. Pariatur sed iste dolorum nihil beatae ipsum. Natus eius cumque.",45.8438765,34.012123,2021-06-07 03:05:58,0,0,1,0,0,1,3,1,0,1,0,0,1,1,0,1,1,0,11:27:47,05:50:39,1,0,1,0,0,0,1,7d7e47f0-8f24-4b18-b5ed-76dc54098657
2993ccca-e169-4797-85c2-28dd73a305f7,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Matias","Iusto rem aut ipsa veniam vel rerum.",9.5421435,16.477200,2022-10-07 08:15:58,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,6,2,1,12:57:13,00:29:09,1,1,0,0,0,1,0,3a55c750-7103-4190-aa10-8e378095c614
27545b79-5639-4c8b-87f6-f5bf7fcaa7ab,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Barros Lda.","Eaque neque debitis omnis in placeat magnam. Minima nesciunt eveniet.",-24.712139,-106.417668,2024-08-14 18:04:30,1,1,0,0,1,1,3,0,0,1,0,0,1,0,0,4,1,0,10:34:44,08:47:47,0,2,0,0,1,1,1,24544133-0fdb-457d-b8a1-4817e064eff5
ab6f586e-f652-4706-b06d-111be15fc474,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Batista","Repudiandae tempora quaerat facilis reprehenderit enim.",70.8996235,141.167777,2023-02-28 19:24:52,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,4,1,1,07:36:52,10:37:29,1,2,1,1,0,1,1,67ceda61-87d0-4a9d-a848-f34e19fc84db
a9f46197-dd77-42ff-8f83-f16fe3a313ff,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Paiva","Vel id harum eveniet fuga. Hic atque maxime quod omnis dolorum. Eaque nesciunt numquam provident.",23.4816675,-161.222889,2023-06-10 09:32:16,0,1,0,0,1,0,3,0,0,1,1,0,0,0,0,5,1,0,09:54:45,23:41:24,1,2,0,0,0,0,0,ab669f46-ff2e-42c7-a0d7-a1567fb7031c
3015270a-0922-470f-9cd4-e5f0b73c4939,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Mota Amaral S/A","Autem mollitia hic itaque. Commodi autem atque quia cupiditate.",-28.6893665,160.542700,2022-07-14 11:37:42,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,6,2,1,20:31:56,00:17:44,0,0,1,0,0,0,1,2f828e89-a3fd-4ad3-8919-19077e3c4406
4d4b5420-d7bc-425d-9721-51f57408e98a,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Domingues","Mollitia quis quas magnam nisi culpa. Atque officiis soluta quod.",40.912826,72.853348,2022-03-29 23:52:37,1,0,0,1,0,1,2,0,1,0,0,1,1,1,1,4,2,0,01:25:48,19:03:21,1,0,1,0,0,1,0,53d8eb2e-8d36-42d4-b310-ae274e27c4bb
048a2cfa-80e0-4e84-b91a-82add79472c4,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pinto Pinho e Filhos","Culpa excepturi est ex adipisci atque unde. Doloremque corporis natus dolorem ullam cumque modi.",56.206057,164.490211,2024-05-08 02:54:04,1,0,0,1,1,1,3,1,0,0,0,1,0,0,0,3,2,0,19:32:42,14:25:04,2,2,0,1,1,0,1,915128b6-8885-41fb-8f12-a277df2dba7b
a7867223-cc7b-4b4b-a221-3f6c0f9e4045,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Araújo Henriques Lda.","Eligendi culpa sunt in ullam molestias. Maxime quibusdam eos accusamus quas.",-35.898235,120.848623,2023-08-14 02:16:25,1,0,1,0,1,1,3,1,1,1,1,1,0,1,0,4,0,0,11:15:56,10:10:39,2,2,1,0,1,0,1,43e216a0-a40c-4077-a386-bc4082746858
9590d92e-722c-49a0-939c-2b12bef0700f,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Fernandes Machado e Filhos","Provident assumenda vitae dicta ex corporis. Asperiores amet hic accusantium.",75.466181,80.658729,2022-05-04 08:22:05,1,0,1,1,1,1,2,1,0,0,0,0,1,0,1,2,1,1,21:22:01,22:30:04,1,0,0,1,1,1,0,aa12f60e-3542-4bf8-8e83-ac73faeb7923
cd041214-97ea-479f-9c20-241dbc4c972d,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Vaz","Sequi mollitia facere. Ex similique est quod a saepe similique. Ad autem distinctio animi.",13.336687,127.023823,2020-08-11 17:35:14,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,5,1,0,09:13:45,22:42:58,1,1,0,0,0,1,1,bc14e2b7-1526-43f3-a005-660404f400be
4a4e2e47-bfcb-44c1-8acc-c5020dbf9a45,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Monteiro S.A.","Minus maxime voluptatem totam ad similique saepe. Mollitia est tenetur saepe commodi ut error.",-23.1213525,157.259019,2021-12-08 04:02:52,1,0,1,1,1,0,3,0,0,0,1,1,0,0,1,5,1,1,08:27:01,15:27:21,2,2,1,0,1,1,1,fddf87d3-8cbe-4af5-addb-1b80c7c64dc6
fd7b6ccd-b6f2-4723-81a3-bd71eaa75924,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Pires","Recusandae atque dolorem dolores eos provident totam. Necessitatibus dolor doloribus voluptatum.",-13.912798,-120.939982,2023-08-03 12:19:13,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,4,2,0,16:39:07,00:20:22,0,0,0,0,1,1,1,b39a1abe-24cc-461b-bf63-df21517e0cab
d4411ad6-f749-4240-98e9-f1ca3f6d1197,d0d325a1-c660-4a20-b5cd-cbef325dd834,"Carvalho Gaspar e Filhos","Velit ad nihil enim fugit atque. Nihil voluptatem asperiores.",-58.116270,35.726334,2022-12-26 13:15:09,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,5,2,1,11:25:09,01:46:10,0,1,1,1,1,1,1,f16c8262-6a2e-433f-ba9d-61baabcf25dc
