wifi_spot_address_id,wifi_spot_address_city,wifi_spot_address_country,wifi_spot_address_district,wifi_spot_address_line_1,wifi_spot_address_line_2,wifi_spot_address_zip_code
54373a09-12ed-4f04-92fe-1328e3a7d2cb,"Vila Nova de Famalicão","Gabão","Pombal","Av de Lima, 52","8",3443-548
3c7a9dd5-b481-47b9-a7ef-1de85955ed81,"Montijo","Guiné-Bissau","Viseu","Travessa Correia, 465","94",9886-286
76c96d0d-c1e2-44f3-b784-eba4fd0746be,"Seia","Japão","Peso da Régua","Alameda de Borges, 32","3",8044-308
9302e84f-67c5-4fba-98ac-b773b2715552,"Viana do Castelo","Mali","Leiria","Rua Pacheco, 56","S/N",0664-463
7f3f1101-511f-408d-92aa-6d1a2b39b840,"Fundão","São Vicente e Granadinas","Gouveia","Avenida Garcia, 934","S/N",1385-467
42d413cb-a4b6-4d4e-88cb-03a1ea19a4b3,"Praia da Vitória","Birmânia","Fátima","Praça de Rocha, S/N","9",7712-089
6dcbbe52-5efa-4b6c-adf6-951e12ba69ce,"Moura","Montenegro","Gafanha da Nazaré","Avenida Guerreiro, 97","S/N",6048-697
67ade6e7-36e3-4b19-93c8-79665933bb6f,"Fiães","Hong Kong","Vila Nova de Santo André","Alameda de Coelho, 72","568",1641-430
e547f39e-e3db-4f42-ae4b-01429c334114,"Vila Real","Hungria","Gafanha da Nazaré","Avenida de Esteves, S/N","55",4014-890
294cfe28-a93a-4a98-8eed-5930c8ec822d,"Câmara de Lobos","Pitcairn","Abrantes","R. Maria Vaz, 1","7",9859-392
e1a2568b-b19b-47b5-92c3-54108b8a9bb0,"Pombal","Svalbard e Jan Mayen","Portalegre","Rua do Almirante Gago Coutinho, 35","46",8523-113
abf547bd-48e4-4dd6-84fe-9b2b9fc12597,"Macedo de Cavaleiros","Pitcairn","Torres Vedras","Largo Domingues, S/N","96",8784-518
4abad427-b704-4f3b-9852-2010e3c5d522,"Peso da Régua","Congo-Brazzaville","Rebordosa","Travessa de Carrilho Videira, 844","82",5042-693
a6d356b3-952e-419b-ae01-7ad7cf70704a,"Pinhel","Finlândia","Gouveia","Avenida dos Escaleres, 83","747",9350-382
f08e5376-9f95-4294-a93b-eeada3d22c90,"Sabugal","Andorra","Oliveira do Hospital","Alameda Fabiana Amaral, 744","95",5216-918
0d6c2a8a-39d0-45c2-a47c-0882fa96b0b5,"Guimarães","Ilhas Cook","Tarouca","Avenida da Graça, 56","90",4222-711
7ea0851b-45fd-424b-b473-dde7948a2b43,"Vila Real","Nova Zelândia","Gondomar","Alameda Gonçalves, 62","S/N",2802-683
0c308c17-1391-4ffe-88ce-9394176df486,"Pombal","Coreia do Norte","Maia","Largo Moreira, 1","68",4269-789
9255849e-a1dc-4c68-b6eb-c4900f176e93,"Loulé","Nicarágua","Sacavém","Travessa Neves, 7","98",5636-284
7055e3a5-ee92-456f-8e4b-968d1b34b9d6,"Entroncamento","Ilhas Caimão","Viana do Castelo","Praça de Paiva, 7","76",1127-863
641664d6-4886-4b42-afe1-734b86837d35,"Viana do Castelo","Vanuatu","Chaves","Avenida Mário Soares, S/N","40",9525-640
3c063a78-1a8d-4594-9899-8f84146bd30a,"Mirandela","Man, Isle of","Gandra","Avenida de Bonjóia, 34","50",5977-797
31ceb3bc-e904-46be-835d-173bab3c17b4,"Agualva-Cacém","Sudão","Viana do Castelo","Largo Valentim Neto, S/N","3",3207-710
72abf72b-44cc-4fe7-af76-439630eee069,"Paços de Ferreira","Listenstaine","Santa Maria da Feira","Av Moreira, 37","44",4339-978
11bfd628-959d-4bc3-883e-e4b16bed1b7f,"Leiria","Honduras","Ponte de Sor","Avenida Enzo Branco, 95","8",7126-060
e1bcc154-b107-43f6-884d-ae43c73c0512,"Fátima","Sérvia","Aveiro","Travessa Laura Rodrigues, 58","S/N",6441-768
abacbb84-5a2f-4a09-b0b9-7436eeeb778c,"Peniche","Países Baixos","Alcobaça","Largo de Vicente, 13","S/N",0360-750
6f21b0b5-31ab-4ad1-a84a-9a90f44ccbea,"Ovar","Porto Rico","Gandra","Rua Simões, S/N","63",2809-281
ce2451b8-ce62-4b9c-a48d-08c67dbbeba0,"Queluz","Ilhas Virgens Americanas","Seixal","Largo das Oliveiras, S/N","72",9061-392
3c1292af-e55f-4913-b59e-9e9789e1c2cc,"Póvoa de Varzim","Eritreia","Viana do Castelo","Travessa Flor da Rosa, 36","74",3341-800
942f2084-6946-4514-a1d0-4f6bbf7badac,"Rio Tinto","Man, Isle of","Sabugal","R. de Sá, 80","517",1737-630
0acd4684-3cf7-43ee-86ec-9069722dfa8e,"Loulé","Índia","Abrantes","Alameda Bento Martins, 16","S/N",7903-171
952195da-b6d4-4df8-995d-72f34fd6b8b9,"Sines","Cazaquistão","Torres Vedras","Travessa de Sousa, 65","S/N",0272-066
d909d250-e888-4bbb-806a-697cb216a8c3,"Mirandela","Marrocos","Trancoso","Avenida de Baptista, S/N","507",7047-657
7c0a7429-f0bc-410e-b38a-4f7e477aeb0f,"Praia da Vitória","Guatemala","Montijo","Av de Ferreira, S/N","25",6616-137
5db30026-07be-481d-a453-4c00059c8c4f,"Reguengos de Monsaraz","Salvador","Marinha Grande","Rua de Nogueira, 880","95",0831-791
0b839652-a109-43da-9fc9-078e80e1f812,"Seia","Somália","Cartaxo","Avenida Machado, 24","2",7633-796
b09d7b22-8546-4397-bf9a-46d416509e99,"Fafe","Paraguai","Odivelas","Rua Ivo Brito, S/N","12",9798-525
521edc5e-799a-440c-a08c-c7694a375940,"Lagos","Quiribáti","Paços de Ferreira","Rua Diana Miranda, 2","71",9344-765
b22d2ebc-7f4f-4360-b3b8-382e465924e7,"Funchal","Samoa","Porto","Avenida Matos, 78","71",0733-362
3e36d54b-816a-4092-9abc-373dfefe447a,"Ponte de Sor","Barém","Elvas","Av Márcio Vieira, 38","691",1398-959
a41635bc-ac01-4f56-aa6b-f43215ed7ea4,"Fundão","Mauritânia","Tomar","Avenida Mota, 32","S/N",1416-804
982fd17f-447c-4949-ba72-72414d048e04,"Fiães","Belize","Ílhavo","Rua de Martins, 47","8",8333-602
f8d0098a-b79e-4451-a15e-b80ec0020bdf,"Chaves","Wallis e Futuna","Fátima","Av de Jesus, 71","320",5708-279
46494a07-2617-4de7-ac73-1399dab0b57d,"Serpa","West Bank","Alcácer do Sal","Praça da Senhora da Luz, S/N","74",4742-197
90f19590-dced-40c6-9608-922d62358f1f,"Tomar","Itália","Mealhada","R. Alice Cruz, 91","78",4950-229
10d32364-8abf-4cca-82a0-a289beaae65f,"Macedo de Cavaleiros","Costa do Marfim","Lourosa","Rua de Nogueira, S/N","1",9097-925
19b6eb67-35c6-4dd3-91de-b62cb7a00769,"Amadora","Jordânia","Castelo Branco","Travessa da Ranha, 807","8",4966-575
fd46c361-c145-4aa2-88fb-8420d402c397,"Rio Tinto","São Tomé e Príncipe","Quarteira","Av de Sousa, 57","925",8205-306
9d683d38-8f66-46b2-9be5-74719d313063,"Loures","Malta","Alverca do Ribatejo","Av Enzo Jesus, 41","16",2030-952
7dcd8536-f590-4ac7-b62b-5c5986b690af,"Paços de Ferreira","Singapura","Porto Santo","Rua do Trancão, 5","S/N",7821-503
ba253fe8-d58b-4e7a-8536-5a8858f8d7a1,"Abrantes","Camarões","Fafe","Largo do Arrabalde, 52","4",0748-996
9743df69-62b3-4738-9537-33ecb03fdbf1,"Amadora","Iraque","Paredes","R. Teixeira, 190","71",6827-878
a275017e-576f-4e7b-bf36-bf228b1c8169,"Vale de Cambra","Chile","Lamego","Rua Samuel Sá, 542","95",9727-074
6299e710-c160-4c3c-bc6c-d3e216810c57,"Mangualde","Jan Mayen","Esmoriz","Alameda de Vaz, 2","98",0605-611
89ea7b43-b707-47ec-b476-d4aab0db291e,"Ílhavo","Ilha Norfolk","Pombal","Travessa Júlia Lima, 26","S/N",9023-670
0b22d6b5-7100-48a3-832b-9d6b3e3252ed,"Valpaços","Aruba","Mêda","Av de Almeida, 98","S/N",2885-767
205e4861-d843-44ab-a817-7de069048687,"Bragança","Guatemala","Santana","Av Marta Assunção, 8","S/N",3709-527
4832a026-ef84-4f08-8ed0-9b89767aa48e,"Felgueiras","Paraguai","Trofa","R. do Lagarteiro, S/N","70",1804-205
d07ee41d-dba7-4e29-9c69-779a71229a43,"Torres Novas","Mundo","Ourém","Travessa Gomes, 92","48",7651-778
571220bc-5118-4b54-ad11-244e386b83c3,"Porto","Malásia","Guimarães","R. Coelho, S/N","28",7086-968
44a3a7fa-4498-41a9-a474-414f4a7bd507,"Loures","Costa do Marfim","Almeirim","Avenida Caetana Lopes, 59","176",9588-707
2f01e328-17bf-47c0-a729-aea2272ee563,"Sabugal","Quiribáti","Leiria","Alameda Ramos, S/N","S/N",2080-746
2f889de2-5001-4c24-ad1c-3ae00b997948,"Oliveira do Bairro","Colômbia","Elvas","Av de Cartes, 685","37",2554-966
3fb74d48-12e9-4cd0-85a1-e26a6a348b32,"Gouveia","Jan Mayen","Paredes","Av Paris (Poente), 475","289",4314-377
fb211db3-63c9-47a4-8136-cb9635da780e,"Vila do Conde","Bolívia","Marco de Canaveses","Av das Fontainhas, 42","32",0537-636
a54df4c7-65d0-4b4e-8661-a60bf590ae4e,"São Salvador de Lordelo","Mali","Ovar","R. Valentina Santos, S/N","4",4134-492
4d3b5b86-35ed-45da-b7c4-38c96096ff15,"Vila Franca de Xira","Luxemburgo","Vendas Novas","Avenida Fonseca, 61","1",4307-576
e56e4cde-94a4-47f7-a33f-48ab5be36f62,"Fátima","Quiribáti","Faro","Av de Cardoso, 60","351",1299-149
f4968148-8a8d-4a52-93dc-399a5725a6ef,"Ponta Delgada","São Cristóvão e Neves","Almeirim","Alameda Carlos Melo, 23","37",0002-503
4e182ee5-125c-48aa-b19d-50ec6016a27c,"Vila Real de Santo António","Nova Zelândia","Alcácer do Sal","Largo Oliveira, 58","441",1523-828
4798f1f3-400a-4ce1-bda5-b48b3653f24f,"Figueira da Foz","Estados Unidos","Gandra","Av de Santos, 33","53",1408-647
392014be-7ac7-4d35-bd35-313ad1760959,"Lisboa","Togo","Costa da Caparica","Rua Melo, 635","963",7957-198
3d9ffefa-ee29-4d17-9e0b-a233d45a0a7f,"Espinho","Paquistão","Silves","Largo de Costa, 58","31",8231-460
f552eda7-caad-4cf2-872e-05cfbdbe78d7,"Espinho","Tokelau","Porto Santo","Av de S. Macário, S/N","66",6266-308
a56e91b5-251e-4167-984d-2d09488b1b52,"Peniche","Antilhas Neerlandesas","Peso da Régua","Avenida de Araújo, S/N","260",1143-318
b8ac1a64-ad38-46b3-a5d2-2c24bc17374a,"Lagos","Singapura","Trofa","Praça de Tavares, 21","95",5467-115
de1b49b8-3e39-4ada-a144-991f633a666b,"Coimbra","Egipto","Agualva-Cacém","Avenida das Âncoras, 91","850",6956-793
63f61449-7969-4ad6-9fe6-065b601cc23c,"Amadora","São Cristóvão e Neves","Alverca do Ribatejo","Rua Luísa Assunção, 18","57",7999-155
0ede9fcd-45c3-409a-b884-fe423f97e727,"Elvas","México","Estarreja","Alameda Diogo Anjos, 58","171",0867-471
e38dc635-4a10-4c2f-a76b-34d7e4df1168,"Viana do Castelo","São Marinho","Esposende","R. Amorim, 16","118",3296-944
8aef6340-7d2a-4b36-b9be-c17acb4c0240,"Sintra","Líbano","Peso da Régua","Travessa Rodrigues, 996","S/N",7618-685
5c01130c-341c-45f5-b80a-010f8d8eba5d,"Sabugal","Jan Mayen","Anadia","Praça de Miranda, 20","55",9842-080
31b4f7f2-2ce2-4ccc-bbce-023db4aaede9,"Miranda do Douro","Serra Leoa","Sacavém","Travessa de Vieira, 208","78",0195-422
fd80ed00-e23e-45b2-bd96-f3c16d060df3,"Odivelas","Clipperton Island","Reguengos de Monsaraz","Avenida Professor José Conde, 11","840",3233-540
e72fed55-94d8-4b73-86d6-db7ce33d606b,"Ponte de Sor","Wallis e Futuna","Torres Novas","Avenida Soraia Castro, 11","71",6591-220
de36c7f0-d120-41a8-bb56-03e5e4c49525,"Vila do Conde","Guiné","Torres Novas","Av de Amaral, 660","18",6359-358
89de2937-03c8-478c-89c9-729c7e95a27d,"Ponta Delgada","Líbano","Peniche","Largo de Anjos, 84","S/N",9703-356
f670d131-1f66-4567-bb3b-abfdfb2abffd,"Fiães","Pitcairn","Vila Real","Alameda do Campo, 41","15",9399-861
d6e431f3-2296-4424-9a29-c754e62a2d76,"Silves","Nova Caledónia","Abrantes","R. Oliveira, 99","27",4094-104
c333b14c-0e1b-476e-9cf5-45e53e59dfac,"Odivelas","Suazilândia","Amadora","Travessa Jéssica Pinho, 83","40",1763-278
6b33e0f4-2efa-4b62-8c0b-da32a96748c0,"Setúbal","Uruguai","Silves","Travessa Faria, 28","81",4926-265
b43ccecc-c60c-4424-b13d-de65d11da2b3,"Tarouca","Antígua e Barbuda","Chaves","Travessa Cruz, 2","154",9803-122
91aef1a6-9d08-47a6-a4dd-7a630b0868ba,"Marinha Grande","Sri Lanca","Esmoriz","Avenida Alves, 29","58",7972-672
79a13040-c862-4d39-9c80-b4f7db9e4764,"Quarteira","Tailândia","Oliveira do Hospital","Largo Jorge Luis Borges, 687","8",0199-844
8d1fa56c-bb03-49fc-b356-75798c662d8e,"Seixal","Paracel Islands","Cantanhede","Alameda de Neto, 332","33",9913-271
cd813762-95dc-45d1-8755-65440c672a31,"Amarante","Malta","Vendas Novas","Alameda das Amoreiras, 90","15",1428-111
50a4d536-aa5f-4bb9-a2bd-ebe9b2a11180,"Lourosa","Gaza Strip","Porto","Alameda de São Lourenço, 40","46",2872-846
d513e224-4b82-4070-8eae-5ed39f77c96d,"Mirandela","Líbia","Macedo de Cavaleiros","R. de Cardoso, 74","65",4064-859
e22df89a-472a-4572-a892-b91d71743e80,"Barreiro","Luxemburgo","Vila do Conde","Alameda Maria de Lourdes Sá Teixeira, 24","36",3753-677
bc70655b-3175-4ee6-984d-4cceb6667470,"Vila Nova de Gaia","Svalbard e Jan Mayen","Praia da Vitória","Avenida Coelho, S/N","7",1290-848
3b7f8d11-7b9a-48e6-9c06-f9a552e9917c,"Amarante","Baamas","Pinhel","Avenida Vicente, 3","67",9107-662
a2f1e707-8750-4c8b-b06e-6ad7b0c66745,"Praia da Vitória","Brasil","Oliveira de Azeméis","Avenida de Leal, S/N","102",7584-070
5d2ea572-2f34-4f44-b7ce-e47bd151883b,"Fiães","Mónaco","Mangualde","R. Vieira, S/N","96",7944-042
d7d0867a-a5d3-4267-957e-a1972c7cd41e,"Tondela","Gronelândia","Torres Novas","Praça Simão Mota, 62","41",1546-436
da1a0fa8-7cc3-47bf-92d3-dc48f7396664,"Vila Nova de Famalicão","Fiji","Coimbra","Avenida Neves, 422","7",9991-501
024c5ba8-4e83-4070-a1b7-264ac4b8e5a1,"Odivelas","Aruba","Fafe","Largo de Sousa, S/N","1",8711-052
87a00d74-304d-42a2-9b12-65d158c53851,"Angra do Heroísmo","Arménia","Cantanhede","Alameda de Soares, S/N","S/N",1242-992
38196da6-1bb4-4a78-b4bb-a56d6a1ca5df,"Santa Maria da Feira","Sérvia","Caniço","R. Ricardo Sousa, 510","95",7655-554
ac03a003-53aa-4a58-b189-113a31315fba,"Oliveira do Hospital","Antilhas Neerlandesas","Valbom","Largo de D. Carlos I, 955","9",0420-456
393a7cf5-e95b-4494-80dc-53012a64f15d,"Póvoa de Santa Iria","Belize","Reguengos de Monsaraz","Rua dos Argonautas, 94","108",3180-105
0111ea2d-d3f9-4c5d-8076-4b7dd88daa2d,"Paredes","Zâmbia","Santa Maria da Feira","R. Cardoso, 77","92",3881-954
ffb2c4c6-418e-440a-bed3-c0ffe0b085e1,"Ovar","Colômbia","Miranda do Douro","Praça Matias, S/N","546",3359-018
d7ca7d6e-acb8-4fd4-ab9f-01d60014e5cf,"Vila do Conde","Congo-Brazzaville","Barcelos","Travessa de Assunção, 21","22",0953-681
567c2a9d-093d-4c0a-9737-76bf4e6bc571,"Aveiro","Território Britânico do Oceano Índico","Montemor-o-Novo","Av de Marques, 37","46",4208-099
f91e2b9e-77b2-4929-854b-74abcfed9c0d,"Valpaços","Hong Kong","Cartaxo","R. de Francos, 712","71",6747-972
7deb579a-d761-4a61-8f85-b579a3989654,"Setúbal","West Bank","Amadora","Avenida dos Bacalhoeiros, 78","49",0857-989
3115d580-557d-4835-baa1-15bd7d88f572,"Mirandela","Bulgária","Coimbra","Rua da Associação Empresarial de Portugal, 56","72",3212-103
17ccb051-07bb-4958-a767-b631b05b228e,"Ermesinde","Barém","Trancoso","Travessa Ismael Castro, 499","756",9184-137
9e45a308-ca7b-4175-b5ab-d651b99f4740,"Montemor-o-Novo","Filipinas","Ponta Delgada","R. Amaral, 66","S/N",1349-505
8b831dd1-69c6-4994-891d-c17d2348470a,"Angra do Heroísmo","Iraque","Sacavém","Alameda Petra Gonçalves, 58","S/N",6268-630
da465116-ec15-4805-94e0-0c76ea534e16,"Loulé","Gabão","Albufeira","Av das Rolas, 94","23",0011-363
89f21be0-80be-43ec-8b86-28b97d30b98e,"Mangualde","Guatemala","Chaves","Largo de Vinte e Quatro de Agosto, 89","315",5762-802
7bb48e57-6ef6-4225-822f-575429d9a8a5,"Valbom","Santa Lúcia","Lourosa","Alameda Pereira, 67","69",4666-944
c785d8cf-04ac-4981-b904-8a1ea9ff7d1d,"Santarém","Jamaica","Valongo","Avenida Leal, 93","7",1076-490
ccf57a04-c014-4a07-8703-f17112b867db,"Guarda","Zimbabué","Porto","Avenida do Monte Cativo, 567","42",1749-868
fda9d330-71df-4881-b231-ae8d260765a7,"Mealhada","Ilhas Falkland","Maia","Alameda Alice Cruz, 32","S/N",5102-205
ba5445fa-53d6-4e11-8479-4b4c00491ba5,"Póvoa de Varzim","Seicheles","Rio Maior","R. Bento Martins, 47","19",4024-079
2026cdd8-21f7-4d97-894c-c362019b6e13,"Alcobaça","Botsuana","Peso da Régua","Av Rodrigues, 3","S/N",3052-349
97df0e6a-c7f5-47bf-bfa9-758e6ad4d8ff,"Vila Franca de Xira","Atlantic Ocean","Silves","Av Marta Magalhães, S/N","51",5865-712
b0ef9e73-6b12-44e4-9a3e-d521df5643e1,"Mirandela","França","Ovar","Rua de Melo, 73","44",7132-937
81da107f-cf25-4bf1-8da2-fdbb17915018,"Quarteira","Kuwait","Faro","Avenida da Luz, 16","888",1038-591
f1f4c177-28ac-45b2-96e7-7f21ba16335a,"Almada","Líbia","Mealhada","Av José Domingues dos Santos, S/N","91",6928-633
c8536dc7-ef93-4ed4-9a25-c110d3eb917e,"Seia","Spratly Islands","Montijo","R. Sophia de Mello Breyner Andresen, 99","440",8416-194
a42c4941-2696-4318-be85-8551cd5eebbc,"Lagoa","Colômbia","Santa Cruz","R. Mateus Macedo, 7","86",0328-972
efa72fb3-874f-4701-85dc-d4364d125471,"Santa Comba Dão","Jordânia","Ribeira Grande","R. de Esteves, 31","S/N",5013-962
f39bc49c-8299-4c2b-878d-aca6272f4425,"Torres Novas","Grécia","Tondela","Travessa de Vicente, S/N","S/N",9982-240
277d51f8-386a-4de9-8567-e157ba0d53c4,"Loures","Listenstaine","Amora","Rua Lúcia Matos, 13","47",4896-634
c96f053a-f367-4459-bc95-9fa3202c6a9c,"Amarante","Eslováquia","Vila Nova de Santo André","Travessa Mafalda Nunes, S/N","38",2708-711
738ca2ca-19c2-447c-b6f9-e3b6528c5710,"Angra do Heroísmo","África do Sul","Macedo de Cavaleiros","Travessa de Lopes, 5","57",5759-996
c8f9fbdd-41a5-421d-a95f-71fe7267bb23,"Oliveira do Hospital","Sara Ocidental","Montemor-o-Novo","Rua Fonseca, 99","S/N",9233-527
c8f3d6de-58f9-4569-88d5-b792ceee7bc4,"Estarreja","Seicheles","Mirandela","R. Cristiano Santos, 197","5",1214-201
17c89853-6834-42e6-83f0-d9db9b4ead5e,"Torres Vedras","Alemanha","Mealhada","Praça Castro, 14","S/N",2680-722
0bb81283-284e-48a4-8ef9-92ebf3642c63,"Gondomar","Nova Caledónia","Caniço","Travessa D. Carlos I ao Parque das Nações, 23","19",6235-112
f06bbeaa-3884-43cb-ae93-9a1e883adeb7,"Torres Vedras","Domínica","Montijo","Travessa Bianca Domingues, 9","1",8576-967
c0e53a71-19f4-4d4a-9aff-4bb2c62eefa2,"Mangualde","Letónia","Faro","Largo Campos, 223","503",3882-337
537705a7-096b-4f49-9e12-36358f734127,"São Mamede de Infesta","Costa do Marfim","Queluz","Av de Nogueira, 99","52",0060-621
d12fe399-2b8e-4859-a515-fab6d1dc9044,"Barcelos","Samoa Americana","Rio Maior","R. Erica Carvalho, 738","20",5482-370
8e4428fe-de69-4e1f-9d7f-9c5deede709e,"Vila Nova de Famalicão","Emiratos Árabes Unidos","Évora","Avenida do Roleto, 47","S/N",8484-750
3f07f15a-ead3-4c88-87b0-51324d99fcf0,"Santana","Rússia","Fafe","R. Patrícia Sá, 4","S/N",8846-073
2c2c62da-4d9d-4d74-8264-0f683dfe425c,"Entroncamento","Iémen","Amarante","Avenida Mário Soares, 9","37",1848-346
6709be67-40aa-40a3-9abd-a7509a9a72f7,"Gouveia","Etiópia","Sabugal","Travessa Monteiro, 8","9",1543-978
ce69b41c-2561-458a-951f-128374d029f6,"Matosinhos","Palau","Lourosa","Largo Martim Faria, 370","2",8806-067
a3e0fc23-0aba-40f3-8946-973a57d10cf7,"Marco de Canaveses","Clipperton Island","Silves","Av Panorâmica Edgar Cardoso, 6","40",4926-008
75f491e7-ba78-40f1-80b1-f1bcd5072baf,"Fátima","Áustria","Torres Novas","Avenida de Coelho, 98","82",5057-618
953289f3-1dca-4b45-863f-18474265e7d3,"Guarda","Ilhas Cook","Matosinhos","Avenida de Sobre-o-Douro, 5","S/N",0251-984
885da5bb-d275-43ff-80be-8d451bf9e811,"Abrantes","Letónia","Cartaxo","R. Barbosa, S/N","27",9896-256
aab25fd0-adde-46cd-befb-bb4d35939953,"Amora","Gana","Tomar","Avenida de Mendes, 60","S/N",8849-988
f6367c11-10d7-4dbc-9a06-198b042fe4ee,"Santa Comba Dão","Marrocos","Reguengos de Monsaraz","Praça de Nascimento, S/N","61",5342-216
8588940b-5d19-41a4-b13b-c0dd140fce63,"Elvas","Antárctida","Santa Comba Dão","Largo de José Serra, 75","904",0829-941
d01dff87-dbd0-4639-95e2-b2bf6a2fa985,"Horta","Wake Island","Maia","Rua Marques, S/N","S/N",2955-262
4a849496-6a48-4953-8679-40c2023eb429,"Gouveia","Ilha Bouvet","Macedo de Cavaleiros","Alameda Vítor Neves, 761","43",1682-130
fffbef69-6bf3-4ccc-807a-acb47d0a3b30,"Praia da Vitória","Anguila","Rebordosa","Praça das Conchas, 73","5",6401-975
2166f62e-bc32-4973-896c-ee4ae6319613,"Santana","Geórgia","Olhão","Avenida Eduarda Ferreira, 32","28",8692-447
bf525174-0e78-4deb-ab17-390b4af1a16d,"Rebordosa","Jordânia","Alcácer do Sal","Avenida Marques, 82","82",8223-713
731fc404-9ce2-441e-a2b9-aacd79edcead,"Vila Nova de Foz Côa","Sara Ocidental","Santana","Avenida Marcos Santos, 953","557",0962-428
3309ac5b-eac4-4be1-b7b1-3ff7bfb28a4e,"Angra do Heroísmo","Antárctida","Fátima","Rua de Pereira, 3","113",6027-258
e63c8614-c6cb-43cb-ad38-6b8cf91d1c17,"Amadora","Ilhas dos Cocos","Beja","Praça de Moreira, 5","20",1040-368
42233970-d828-42e6-851f-455022539237,"Sintra","Vaticano","Serpa","R. da Encarnação, 706","70",0888-392
cc1e230b-912c-4940-8b8d-bd50376114dd,"Vila Franca de Xira","Papua-Nova Guiné","Lagos","Largo Costa, 849","68",6938-574
f1bf018a-bea9-4973-8391-a5976bda93c7,"Sacavém","Brunei","Loures","Alameda Rita Reis, 31","S/N",4322-861
9d543c89-03cc-4ee0-939e-eb2de7611e65,"Lamego","Emiratos Árabes Unidos","Lagoa","Alameda Francisca Teixeira, 82","46",4444-598
225b5e5e-f8bc-44fc-a15c-ad6890815ff4,"Portimão","Rússia","Portimão","Av de Guerreiro, 815","74",9345-589
2cf6db90-3c97-4db9-92aa-4cbabe3a69e2,"Ponte de Sor","Ilhas Caimão","Moura","Travessa Jesus, 60","8",2247-897
027c8de9-8c84-4f67-b770-b7a2b74429ad,"São Salvador de Lordelo","Geórgia do Sul e Sandwich do Sul","Vila Nova de Santo André","Praça do Mirante, 86","6",9206-712
4f815581-4254-462d-95a4-3c08e3f8c6de,"Viana do Castelo","Ilhas Cook","Seia","Largo Daniel Nogueira, S/N","86",7518-173
a526f48a-6dbd-44fe-9d7b-feddf7f22e6f,"Alverca do Ribatejo","Tajiquistão","Santiago do Cacém","Largo Vieira, 9","81",0517-933
a48491e2-eed5-4ba2-a9d4-44efac8a1116,"Rio Tinto","Taiwan","Rio Tinto","Av Pinho, 48","S/N",4724-734
78c93847-a6e2-4668-b1c6-77f88f7fb687,"Vale de Cambra","Honduras","Estarreja","Travessa Faria, 1","103",9204-959
00c191ed-add3-466e-8a08-be192ebd054a,"Faro","Ilhas Heard e McDonald","Ourém","Av Xavier Nunes, 57","635",7575-199
4487ec0f-c236-4853-9a79-c95c2d8638a3,"São Mamede de Infesta","Ilhas dos Cocos","Vila Nova de Famalicão","Praça Pacheco, 48","76",9096-020
22e6cc0f-50b4-4de3-9534-ebab01328c41,"Porto","Indian Ocean","Seia","Alameda de Cima, 833","2",7620-433
c76bca44-e94e-4b76-ab3b-54f40389c12b,"Odivelas","Butão","Esposende","Alameda Mauro Loureiro, S/N","S/N",7793-579
82f6f74f-5173-4498-9caf-33575bb2cc54,"Trancoso","São Vicente e Granadinas","Alcobaça","Rua Assunção, 6","94",6030-462
64f4d249-86d0-43f3-9e2f-fb1e82385151,"Pombal","Nauru","Ovar","Travessa de Melo, 4","S/N",4277-670
f96e55bb-a084-42b2-9e0b-a95de4930982,"Angra do Heroísmo","Pacific Ocean","Fátima","Av do Sapal, 21","34",5022-156
4c822d94-139d-4331-b13a-dd161d006c01,"Lagos","Omã","Fundão","Avenida de Pereira, 27","66",9553-208
a3bd94ec-dd0c-4a87-b8b3-7b787ddfd73d,"Estarreja","Ilha Norfolk","Covilhã","Rua Baptista, 60","21",8572-492
9511fd98-a5c3-4ba3-8dd2-eb09ca795c6f,"Peniche","Quiribáti","Valbom","Rua Nair Pacheco, S/N","1",9063-733
3ad40aa5-f663-4af2-bf94-35621fad2075,"Castelo Branco","Argélia","Lagos","R. Brito, 98","6",9485-990
818d368c-9df8-473e-ae87-95233d15f0a2,"Câmara de Lobos","Birmânia","Vila Nova de Famalicão","Avenida do Carvalhido, 217","S/N",5083-037
c63deebe-c4ac-4c46-a405-a6489ad7211d,"Angra do Heroísmo","Mundo","Vendas Novas","Avenida de Silva, 59","375",6461-705
aab2c0a7-e93b-44dc-a25b-d09b48f4399c,"Almada","Colômbia","Alcácer do Sal","Praça Sá, 49","75",6772-857
9ecea6bd-e144-4071-88bd-02536fc1d739,"Penafiel","Suíça","Figueira da Foz","Alameda Sousa, 93","S/N",3059-607
5f63346b-94e6-4e92-8057-989d91171498,"Albufeira","Navassa Island","Ourém","Rua Garcia, S/N","60",8478-982
ffc78c15-d0f8-4ed3-ae84-3a2a78fe396b,"Torres Vedras","West Bank","Lamego","Alameda de Alves, 40","63",5266-183
ddc79a46-54eb-4dc1-af84-d2857aa5fa72,"Santa Comba Dão","Palau","Gouveia","Av Alexandra Machado, 2","90",9305-108
1ef79dd6-c766-43a3-ad92-00337f7e31ac,"Ovar","Rússia","Esposende","Alameda Mahatma Gandhi, 377","6",7249-521
a1d7357a-726c-4e6e-9c4c-ef34f8a23849,"Ovar","Domínica","Pombal","Rua Azevedo, 324","S/N",0324-206
