review_id,review_attribute_classification_name,review_attribute_classification_value
c93f6511-a9aa-420c-bb00-17903300294c,service,high
579e23af-b34f-4274-9220-db2bb2aca68b,service,low
579e23af-b34f-4274-9220-db2bb2aca68b,comfort,low
579e23af-b34f-4274-9220-db2bb2aca68b,cleanliness,medium
a3d1bc33-dbd5-444e-80c9-8908dc62a95e,comfort,low
a3d1bc33-dbd5-444e-80c9-8908dc62a95e,ambience,high
a3d1bc33-dbd5-444e-80c9-8908dc62a95e,service,medium
a3d1bc33-dbd5-444e-80c9-8908dc62a95e,cleanliness,high
a7e7ce18-3c3d-499a-ae5c-485e2076640f,cleanliness,low
a7e7ce18-3c3d-499a-ae5c-485e2076640f,service,high
a7e7ce18-3c3d-499a-ae5c-485e2076640f,wifi_speed,high
a7e7ce18-3c3d-499a-ae5c-485e2076640f,ambience,medium
a7e7ce18-3c3d-499a-ae5c-485e2076640f,comfort,low
b8c15aee-3f92-4227-bdd2-1327b8558b82,ambience,medium
b8c15aee-3f92-4227-bdd2-1327b8558b82,wifi_speed,high
b8c15aee-3f92-4227-bdd2-1327b8558b82,service,high
b1c2b6bd-f350-4c4c-9620-f6177d2edcd4,ambience,low
b1c2b6bd-f350-4c4c-9620-f6177d2edcd4,service,low
55d81158-e8e4-4cbf-a1c0-fd4cab159658,comfort,low
55d81158-e8e4-4cbf-a1c0-fd4cab159658,service,high
531ca729-fc3c-4ff4-a0ca-a024872abebf,comfort,high
531ca729-fc3c-4ff4-a0ca-a024872abebf,cleanliness,low
531ca729-fc3c-4ff4-a0ca-a024872abebf,ambience,medium
e8d88636-bdec-4eb7-ac4f-59a522521283,wifi_speed,low
e8d88636-bdec-4eb7-ac4f-59a522521283,comfort,high
e8d88636-bdec-4eb7-ac4f-59a522521283,cleanliness,low
1eeba8a4-3128-43f5-a19f-7c56677bdad5,wifi_speed,medium
1eeba8a4-3128-43f5-a19f-7c56677bdad5,cleanliness,low
1eeba8a4-3128-43f5-a19f-7c56677bdad5,service,medium
3abd8085-e2b9-4570-b16a-b891da90c5bf,service,medium
3abd8085-e2b9-4570-b16a-b891da90c5bf,comfort,high
3abd8085-e2b9-4570-b16a-b891da90c5bf,wifi_speed,medium
bd878dc2-0970-4e6d-acb3-2cfe2bd29ab1,service,medium
bd878dc2-0970-4e6d-acb3-2cfe2bd29ab1,comfort,low
bd878dc2-0970-4e6d-acb3-2cfe2bd29ab1,cleanliness,medium
bd878dc2-0970-4e6d-acb3-2cfe2bd29ab1,wifi_speed,medium
bd878dc2-0970-4e6d-acb3-2cfe2bd29ab1,ambience,medium
208e7c75-ce99-4e7c-a980-ea9b3f8560ed,cleanliness,medium
208e7c75-ce99-4e7c-a980-ea9b3f8560ed,comfort,high
208e7c75-ce99-4e7c-a980-ea9b3f8560ed,service,low
208e7c75-ce99-4e7c-a980-ea9b3f8560ed,wifi_speed,medium
208e7c75-ce99-4e7c-a980-ea9b3f8560ed,ambience,high
02eeef5c-7dca-4997-b95c-489c126992b1,ambience,medium
02eeef5c-7dca-4997-b95c-489c126992b1,comfort,low
02eeef5c-7dca-4997-b95c-489c126992b1,cleanliness,medium
0b1d2dcc-d601-4193-a0e2-272392ee9101,service,low
0b1d2dcc-d601-4193-a0e2-272392ee9101,comfort,high
0b1d2dcc-d601-4193-a0e2-272392ee9101,cleanliness,low
0b1d2dcc-d601-4193-a0e2-272392ee9101,wifi_speed,medium
810e67e8-8497-4eef-91b6-c3f6f58b1221,wifi_speed,high
810e67e8-8497-4eef-91b6-c3f6f58b1221,ambience,low
810e67e8-8497-4eef-91b6-c3f6f58b1221,service,medium
810e67e8-8497-4eef-91b6-c3f6f58b1221,comfort,medium
5fd5a2f6-860e-44e6-a120-3549cd57d408,comfort,high
5fd5a2f6-860e-44e6-a120-3549cd57d408,cleanliness,medium
5fd5a2f6-860e-44e6-a120-3549cd57d408,wifi_speed,medium
5fd5a2f6-860e-44e6-a120-3549cd57d408,service,medium
6d40a5f3-e7f6-4b77-96cb-6653109f0326,service,medium
6d40a5f3-e7f6-4b77-96cb-6653109f0326,comfort,high
6d40a5f3-e7f6-4b77-96cb-6653109f0326,ambience,medium
6d40a5f3-e7f6-4b77-96cb-6653109f0326,cleanliness,high
6d40a5f3-e7f6-4b77-96cb-6653109f0326,wifi_speed,high
3df4af05-26f5-412f-b223-0528c17b48fa,ambience,high
3df4af05-26f5-412f-b223-0528c17b48fa,cleanliness,high
3df4af05-26f5-412f-b223-0528c17b48fa,service,medium
c7f48c6f-d6dc-4349-bdd9-bd30502e003a,wifi_speed,high
c7f48c6f-d6dc-4349-bdd9-bd30502e003a,comfort,medium
c7f48c6f-d6dc-4349-bdd9-bd30502e003a,cleanliness,high
c7f48c6f-d6dc-4349-bdd9-bd30502e003a,ambience,medium
c7f48c6f-d6dc-4349-bdd9-bd30502e003a,service,medium
d58af767-4e0f-447d-8a23-b6ba92c5b55a,service,high
d58af767-4e0f-447d-8a23-b6ba92c5b55a,wifi_speed,low
e9b8c646-8eea-484f-abcd-4557aea317eb,service,low
e9b8c646-8eea-484f-abcd-4557aea317eb,wifi_speed,low
e9b8c646-8eea-484f-abcd-4557aea317eb,cleanliness,low
e9b8c646-8eea-484f-abcd-4557aea317eb,comfort,low
317cd5ea-e7d8-42d7-8d2e-02ada221398c,cleanliness,low
317cd5ea-e7d8-42d7-8d2e-02ada221398c,wifi_speed,medium
317cd5ea-e7d8-42d7-8d2e-02ada221398c,ambience,low
317cd5ea-e7d8-42d7-8d2e-02ada221398c,comfort,high
76d26520-5891-4f0d-9cc8-d5be32cbf9c4,cleanliness,medium
76d26520-5891-4f0d-9cc8-d5be32cbf9c4,wifi_speed,high
76d26520-5891-4f0d-9cc8-d5be32cbf9c4,ambience,low
76d26520-5891-4f0d-9cc8-d5be32cbf9c4,service,low
8ef1c98f-66ba-4473-b0f6-65d65fa2ac32,comfort,medium
8ef1c98f-66ba-4473-b0f6-65d65fa2ac32,wifi_speed,medium
8ef1c98f-66ba-4473-b0f6-65d65fa2ac32,service,low
6ca0cb1f-3808-4c66-9483-18f783747513,wifi_speed,high
6ca0cb1f-3808-4c66-9483-18f783747513,comfort,high
6ca0cb1f-3808-4c66-9483-18f783747513,ambience,low
6ca0cb1f-3808-4c66-9483-18f783747513,service,medium
f350ea2f-b035-4464-8dfa-44f160cfc5bd,comfort,low
f350ea2f-b035-4464-8dfa-44f160cfc5bd,cleanliness,low
f350ea2f-b035-4464-8dfa-44f160cfc5bd,wifi_speed,medium
4e930778-e639-4ffc-8ace-ab126e055e02,comfort,high
4e930778-e639-4ffc-8ace-ab126e055e02,service,high
4e930778-e639-4ffc-8ace-ab126e055e02,wifi_speed,low
4e930778-e639-4ffc-8ace-ab126e055e02,ambience,low
d46632d9-82e1-48e9-88d3-113c31d762b5,cleanliness,high
d46632d9-82e1-48e9-88d3-113c31d762b5,comfort,high
d46632d9-82e1-48e9-88d3-113c31d762b5,wifi_speed,high
d46632d9-82e1-48e9-88d3-113c31d762b5,service,high
ad4bb6b2-3f51-4b6c-af72-5f51105bfa7b,cleanliness,high
ad4bb6b2-3f51-4b6c-af72-5f51105bfa7b,wifi_speed,medium
ad4bb6b2-3f51-4b6c-af72-5f51105bfa7b,comfort,low
ad4bb6b2-3f51-4b6c-af72-5f51105bfa7b,ambience,medium
92e8e900-730e-49b9-a8ba-c27ab6836621,ambience,high
92e8e900-730e-49b9-a8ba-c27ab6836621,service,medium
f61b23f1-cef8-4794-9513-8143afb58d30,service,high
f61b23f1-cef8-4794-9513-8143afb58d30,comfort,medium
f61b23f1-cef8-4794-9513-8143afb58d30,cleanliness,low
f61b23f1-cef8-4794-9513-8143afb58d30,wifi_speed,high
f61b23f1-cef8-4794-9513-8143afb58d30,ambience,high
1c6713de-bf4b-41c7-8f33-7517b3a3e816,comfort,medium
1c6713de-bf4b-41c7-8f33-7517b3a3e816,cleanliness,low
1c6713de-bf4b-41c7-8f33-7517b3a3e816,service,medium
ccac7518-3f01-4935-962b-989ee0ea9a40,comfort,medium
ccac7518-3f01-4935-962b-989ee0ea9a40,cleanliness,medium
09ebf6b8-96af-437e-b392-ee7b175d0d3b,comfort,high
09ebf6b8-96af-437e-b392-ee7b175d0d3b,ambience,medium
09ebf6b8-96af-437e-b392-ee7b175d0d3b,wifi_speed,medium
09ebf6b8-96af-437e-b392-ee7b175d0d3b,cleanliness,medium
99296327-3f17-4ff7-a1a2-1b9406efe250,cleanliness,medium
99296327-3f17-4ff7-a1a2-1b9406efe250,service,medium
99296327-3f17-4ff7-a1a2-1b9406efe250,comfort,high
99296327-3f17-4ff7-a1a2-1b9406efe250,wifi_speed,low
99296327-3f17-4ff7-a1a2-1b9406efe250,ambience,high
e45be184-aeb8-49b1-be7e-a157704251fb,wifi_speed,high
e45be184-aeb8-49b1-be7e-a157704251fb,cleanliness,low
e45be184-aeb8-49b1-be7e-a157704251fb,ambience,low
e45be184-aeb8-49b1-be7e-a157704251fb,comfort,medium
e45be184-aeb8-49b1-be7e-a157704251fb,service,medium
da45df55-af47-4bdd-9a15-c4ccdf67ae77,comfort,low
da45df55-af47-4bdd-9a15-c4ccdf67ae77,ambience,high
da45df55-af47-4bdd-9a15-c4ccdf67ae77,service,high
bfd86749-10d3-41b0-9517-64bfad938eef,wifi_speed,high
bfd86749-10d3-41b0-9517-64bfad938eef,cleanliness,low
78346459-be5f-4f9f-8948-5c7b003a26b2,wifi_speed,low
78346459-be5f-4f9f-8948-5c7b003a26b2,comfort,high
a6ba9c35-3efd-4c81-b753-425a5fd71e38,cleanliness,low
a6ba9c35-3efd-4c81-b753-425a5fd71e38,wifi_speed,high
a6ba9c35-3efd-4c81-b753-425a5fd71e38,comfort,low
a6ba9c35-3efd-4c81-b753-425a5fd71e38,ambience,high
a6ba9c35-3efd-4c81-b753-425a5fd71e38,service,low
c6a654cd-4285-49e8-a3ed-71fbf467ee22,cleanliness,high
c6a654cd-4285-49e8-a3ed-71fbf467ee22,wifi_speed,high
c6a654cd-4285-49e8-a3ed-71fbf467ee22,service,medium
c6a654cd-4285-49e8-a3ed-71fbf467ee22,comfort,high
699c58d7-2f24-415c-9e56-c59948d4b0fb,cleanliness,high
699c58d7-2f24-415c-9e56-c59948d4b0fb,service,high
699c58d7-2f24-415c-9e56-c59948d4b0fb,ambience,low
699c58d7-2f24-415c-9e56-c59948d4b0fb,wifi_speed,medium
3fbf577f-205d-4b4c-bec5-3832495959ce,ambience,low
3fbf577f-205d-4b4c-bec5-3832495959ce,service,low
3fbf577f-205d-4b4c-bec5-3832495959ce,comfort,medium
b07a4fa8-0e27-45ea-9f89-3887142425e2,service,medium
b07a4fa8-0e27-45ea-9f89-3887142425e2,comfort,medium
b07a4fa8-0e27-45ea-9f89-3887142425e2,cleanliness,medium
b07a4fa8-0e27-45ea-9f89-3887142425e2,wifi_speed,medium
b07a4fa8-0e27-45ea-9f89-3887142425e2,ambience,low
98a8f051-1a28-469e-bc57-1a469b4eb9dc,wifi_speed,high
98a8f051-1a28-469e-bc57-1a469b4eb9dc,cleanliness,high
98a8f051-1a28-469e-bc57-1a469b4eb9dc,service,low
6e9e1d73-49b8-484d-b6ad-d670c1e11cea,comfort,low
6e9e1d73-49b8-484d-b6ad-d670c1e11cea,wifi_speed,low
6e9e1d73-49b8-484d-b6ad-d670c1e11cea,service,medium
6e9e1d73-49b8-484d-b6ad-d670c1e11cea,ambience,medium
62c8045c-1303-4f58-8538-f4c29207fbfa,comfort,high
62c8045c-1303-4f58-8538-f4c29207fbfa,cleanliness,high
62c8045c-1303-4f58-8538-f4c29207fbfa,ambience,medium
62c8045c-1303-4f58-8538-f4c29207fbfa,service,high
b0274045-e834-4e2a-aaa4-5bbf0ccc3eb9,service,medium
b0274045-e834-4e2a-aaa4-5bbf0ccc3eb9,comfort,medium
b0274045-e834-4e2a-aaa4-5bbf0ccc3eb9,wifi_speed,medium
b0274045-e834-4e2a-aaa4-5bbf0ccc3eb9,ambience,medium
1bf7bda3-925e-4ae4-a8f9-4bda17c16024,comfort,high
1bf7bda3-925e-4ae4-a8f9-4bda17c16024,service,high
1bf7bda3-925e-4ae4-a8f9-4bda17c16024,cleanliness,high
1bf7bda3-925e-4ae4-a8f9-4bda17c16024,wifi_speed,high
1bf7bda3-925e-4ae4-a8f9-4bda17c16024,ambience,high
ad840ec1-4ae0-491d-946e-a0daee40add2,wifi_speed,high
ad840ec1-4ae0-491d-946e-a0daee40add2,comfort,low
dcbda08b-0d93-4153-9aab-a90e422f5b29,service,low
dcbda08b-0d93-4153-9aab-a90e422f5b29,comfort,high
dcbda08b-0d93-4153-9aab-a90e422f5b29,ambience,high
dcbda08b-0d93-4153-9aab-a90e422f5b29,cleanliness,high
dcbda08b-0d93-4153-9aab-a90e422f5b29,wifi_speed,medium
979d9210-ec2b-4ed9-83cf-91d0b5010a57,service,medium
979d9210-ec2b-4ed9-83cf-91d0b5010a57,wifi_speed,low
979d9210-ec2b-4ed9-83cf-91d0b5010a57,cleanliness,low
c271393e-6b4f-43b1-bda5-c76545549d84,wifi_speed,high
c271393e-6b4f-43b1-bda5-c76545549d84,comfort,low
c271393e-6b4f-43b1-bda5-c76545549d84,ambience,medium
c271393e-6b4f-43b1-bda5-c76545549d84,service,low
bcae6a43-22ff-4c06-9399-06305d9bd862,service,medium
bcae6a43-22ff-4c06-9399-06305d9bd862,wifi_speed,medium
bcae6a43-22ff-4c06-9399-06305d9bd862,comfort,low
bcae6a43-22ff-4c06-9399-06305d9bd862,ambience,medium
c3ce06c9-723e-4070-abdc-9b59bdb57705,comfort,high
c3ce06c9-723e-4070-abdc-9b59bdb57705,ambience,low
c3ce06c9-723e-4070-abdc-9b59bdb57705,service,medium
c3ce06c9-723e-4070-abdc-9b59bdb57705,cleanliness,high
55183ae1-9183-4419-93d3-45a6ecddd219,cleanliness,high
55183ae1-9183-4419-93d3-45a6ecddd219,service,low
55183ae1-9183-4419-93d3-45a6ecddd219,ambience,high
55183ae1-9183-4419-93d3-45a6ecddd219,comfort,medium
71b564e2-e008-48cd-8907-baf9a9512e13,comfort,low
71b564e2-e008-48cd-8907-baf9a9512e13,ambience,medium
71b564e2-e008-48cd-8907-baf9a9512e13,cleanliness,low
bde83c7f-f189-472a-8581-3093637310a8,wifi_speed,medium
bde83c7f-f189-472a-8581-3093637310a8,cleanliness,low
bde83c7f-f189-472a-8581-3093637310a8,comfort,high
049bb3c8-5ade-4559-b342-b475aa93ac0f,wifi_speed,medium
049bb3c8-5ade-4559-b342-b475aa93ac0f,ambience,low
66984d54-f8ff-400d-993c-e4da23981f96,cleanliness,low
66984d54-f8ff-400d-993c-e4da23981f96,ambience,low
66984d54-f8ff-400d-993c-e4da23981f96,wifi_speed,low
3c4add12-78af-44de-a5fa-76322991ec04,service,low
3c4add12-78af-44de-a5fa-76322991ec04,cleanliness,low
9d7d9e59-e239-4302-a95e-58a020ef038f,service,medium
9d7d9e59-e239-4302-a95e-58a020ef038f,cleanliness,high
c5100d07-0e54-4a57-bbd0-b504472c2c07,cleanliness,low
c5100d07-0e54-4a57-bbd0-b504472c2c07,ambience,high
c5100d07-0e54-4a57-bbd0-b504472c2c07,service,low
c5100d07-0e54-4a57-bbd0-b504472c2c07,wifi_speed,medium
a5888443-64d7-459f-b5dd-6ee6e3895bd6,cleanliness,high
a5888443-64d7-459f-b5dd-6ee6e3895bd6,ambience,high
a5888443-64d7-459f-b5dd-6ee6e3895bd6,comfort,high
a5888443-64d7-459f-b5dd-6ee6e3895bd6,service,low
a5888443-64d7-459f-b5dd-6ee6e3895bd6,wifi_speed,medium
6fdda916-0f9a-40c3-b4ba-ec4fe4474983,comfort,medium
6fdda916-0f9a-40c3-b4ba-ec4fe4474983,service,medium
6fdda916-0f9a-40c3-b4ba-ec4fe4474983,cleanliness,high
6fdda916-0f9a-40c3-b4ba-ec4fe4474983,ambience,low
6fdda916-0f9a-40c3-b4ba-ec4fe4474983,wifi_speed,medium
359bd1f5-565e-4b92-8ca9-e36b1ecf5e97,cleanliness,medium
359bd1f5-565e-4b92-8ca9-e36b1ecf5e97,comfort,high
359bd1f5-565e-4b92-8ca9-e36b1ecf5e97,wifi_speed,low
359bd1f5-565e-4b92-8ca9-e36b1ecf5e97,ambience,medium
6e763277-7cd7-45f9-9fdc-00b4bcc2e5c2,ambience,medium
6e763277-7cd7-45f9-9fdc-00b4bcc2e5c2,service,medium
6e763277-7cd7-45f9-9fdc-00b4bcc2e5c2,comfort,low
6e763277-7cd7-45f9-9fdc-00b4bcc2e5c2,wifi_speed,low
6e763277-7cd7-45f9-9fdc-00b4bcc2e5c2,cleanliness,medium
9199341e-5046-4a0f-b5ce-126d706ed2eb,comfort,low
9199341e-5046-4a0f-b5ce-126d706ed2eb,cleanliness,high
9199341e-5046-4a0f-b5ce-126d706ed2eb,service,high
9199341e-5046-4a0f-b5ce-126d706ed2eb,ambience,low
9199341e-5046-4a0f-b5ce-126d706ed2eb,wifi_speed,high
2b94136b-ab7f-4e62-83fd-1b49978d6e5b,cleanliness,high
2b94136b-ab7f-4e62-83fd-1b49978d6e5b,comfort,medium
2b94136b-ab7f-4e62-83fd-1b49978d6e5b,wifi_speed,medium
2b94136b-ab7f-4e62-83fd-1b49978d6e5b,ambience,medium
2b94136b-ab7f-4e62-83fd-1b49978d6e5b,service,high
06b047c1-f91e-4cfb-ab0b-c3330081c5f1,ambience,high
06b047c1-f91e-4cfb-ab0b-c3330081c5f1,wifi_speed,high
e8df8c7e-0b24-480c-b61b-114d9e11749e,cleanliness,high
e8df8c7e-0b24-480c-b61b-114d9e11749e,comfort,medium
e8df8c7e-0b24-480c-b61b-114d9e11749e,wifi_speed,high
e8df8c7e-0b24-480c-b61b-114d9e11749e,service,low
e8df8c7e-0b24-480c-b61b-114d9e11749e,ambience,medium
15df2310-63e2-47f7-9473-2eed2afdd7a3,wifi_speed,medium
15df2310-63e2-47f7-9473-2eed2afdd7a3,cleanliness,low
15df2310-63e2-47f7-9473-2eed2afdd7a3,ambience,low
15df2310-63e2-47f7-9473-2eed2afdd7a3,comfort,high
15df2310-63e2-47f7-9473-2eed2afdd7a3,service,medium
0d1acef1-574f-4c6d-a25f-e428834677de,service,low
0d1acef1-574f-4c6d-a25f-e428834677de,wifi_speed,medium
0fe8f605-9ffa-4dd0-8ca8-4427d8738850,service,medium
0fe8f605-9ffa-4dd0-8ca8-4427d8738850,cleanliness,high
0fe8f605-9ffa-4dd0-8ca8-4427d8738850,comfort,low
0fe8f605-9ffa-4dd0-8ca8-4427d8738850,wifi_speed,high
0fe8f605-9ffa-4dd0-8ca8-4427d8738850,ambience,low
ecdab982-e6bf-4d75-8fa2-bfe7c93cf5b6,comfort,low
ecdab982-e6bf-4d75-8fa2-bfe7c93cf5b6,wifi_speed,medium
ecdab982-e6bf-4d75-8fa2-bfe7c93cf5b6,cleanliness,high
1cea878b-cf6f-4a27-b7a4-81e3029f380d,comfort,medium
1cea878b-cf6f-4a27-b7a4-81e3029f380d,service,medium
06087971-8902-4b1b-b976-d8384f8fad8e,ambience,high
06087971-8902-4b1b-b976-d8384f8fad8e,cleanliness,medium
06087971-8902-4b1b-b976-d8384f8fad8e,comfort,high
c88b4204-0c85-40d5-9f72-e2be71c42b46,service,low
c88b4204-0c85-40d5-9f72-e2be71c42b46,cleanliness,high
c88b4204-0c85-40d5-9f72-e2be71c42b46,wifi_speed,medium
7b7874da-61e1-42cd-9b2a-6661d45fd456,comfort,high
7b7874da-61e1-42cd-9b2a-6661d45fd456,ambience,high
7b7874da-61e1-42cd-9b2a-6661d45fd456,wifi_speed,low
7b7874da-61e1-42cd-9b2a-6661d45fd456,cleanliness,high
7b7874da-61e1-42cd-9b2a-6661d45fd456,service,high
96e5a6f1-7ce0-4d16-b8f2-b0fded370c8d,ambience,medium
96e5a6f1-7ce0-4d16-b8f2-b0fded370c8d,cleanliness,medium
96e5a6f1-7ce0-4d16-b8f2-b0fded370c8d,comfort,low
8333d1ce-ea83-4bca-a4d0-052a21c02767,wifi_speed,low
8333d1ce-ea83-4bca-a4d0-052a21c02767,ambience,low
8333d1ce-ea83-4bca-a4d0-052a21c02767,cleanliness,low
8333d1ce-ea83-4bca-a4d0-052a21c02767,comfort,high
8333d1ce-ea83-4bca-a4d0-052a21c02767,service,low
5a9685cb-00d7-4446-ac26-224506a1b55a,ambience,low
5a9685cb-00d7-4446-ac26-224506a1b55a,service,medium
5a9685cb-00d7-4446-ac26-224506a1b55a,wifi_speed,medium
5a9685cb-00d7-4446-ac26-224506a1b55a,comfort,medium
59ebf18a-eef8-433c-acf6-3ae29825d6a8,cleanliness,high
59ebf18a-eef8-433c-acf6-3ae29825d6a8,ambience,medium
59ebf18a-eef8-433c-acf6-3ae29825d6a8,service,high
59ebf18a-eef8-433c-acf6-3ae29825d6a8,wifi_speed,low
59ebf18a-eef8-433c-acf6-3ae29825d6a8,comfort,low
40b205e8-e126-4ae9-8eb4-a4c9aef73494,service,high
40b205e8-e126-4ae9-8eb4-a4c9aef73494,cleanliness,medium
e452de6b-62e7-41ef-93fd-437638be1abc,cleanliness,high
e452de6b-62e7-41ef-93fd-437638be1abc,comfort,low
fe8c1c84-d5d1-429b-bcbd-e05f5d1e5977,wifi_speed,medium
fe8c1c84-d5d1-429b-bcbd-e05f5d1e5977,service,medium
0ddb2507-a9bc-45b0-b4e0-de8c1655565d,wifi_speed,low
0ddb2507-a9bc-45b0-b4e0-de8c1655565d,ambience,low
c33e28b7-b827-485c-99db-e3ded800e0bf,wifi_speed,low
c33e28b7-b827-485c-99db-e3ded800e0bf,service,low
c33e28b7-b827-485c-99db-e3ded800e0bf,cleanliness,high
b129c5bd-a26f-4f23-9376-1314e8d0ae81,cleanliness,low
b129c5bd-a26f-4f23-9376-1314e8d0ae81,service,medium
b129c5bd-a26f-4f23-9376-1314e8d0ae81,ambience,high
b129c5bd-a26f-4f23-9376-1314e8d0ae81,comfort,low
1b14ebbd-7501-42ff-a032-5399f69e0c6d,cleanliness,medium
1b14ebbd-7501-42ff-a032-5399f69e0c6d,ambience,high
61ba0830-237e-48d5-9388-33c59a17f0d3,wifi_speed,medium
61ba0830-237e-48d5-9388-33c59a17f0d3,ambience,medium
61ba0830-237e-48d5-9388-33c59a17f0d3,service,high
b9be8c73-c4e5-477d-9d55-3ebf50e021cd,cleanliness,high
b9be8c73-c4e5-477d-9d55-3ebf50e021cd,wifi_speed,high
b9be8c73-c4e5-477d-9d55-3ebf50e021cd,service,high
b9be8c73-c4e5-477d-9d55-3ebf50e021cd,ambience,high
a3a8dc7c-feff-4945-81b0-fdc15b54586b,cleanliness,high
a3a8dc7c-feff-4945-81b0-fdc15b54586b,ambience,medium
a3a8dc7c-feff-4945-81b0-fdc15b54586b,wifi_speed,low
a3a8dc7c-feff-4945-81b0-fdc15b54586b,comfort,low
a3a8dc7c-feff-4945-81b0-fdc15b54586b,service,medium
703ef6a9-441c-45ce-84cb-25280ceb93d5,cleanliness,high
703ef6a9-441c-45ce-84cb-25280ceb93d5,wifi_speed,medium
703ef6a9-441c-45ce-84cb-25280ceb93d5,service,low
703ef6a9-441c-45ce-84cb-25280ceb93d5,ambience,medium
703ef6a9-441c-45ce-84cb-25280ceb93d5,comfort,medium
25e117aa-d5d2-4b85-a1c8-c6c91b03a76f,comfort,medium
25e117aa-d5d2-4b85-a1c8-c6c91b03a76f,cleanliness,low
25e117aa-d5d2-4b85-a1c8-c6c91b03a76f,ambience,medium
25e117aa-d5d2-4b85-a1c8-c6c91b03a76f,wifi_speed,medium
2022c428-8a45-4c66-beb0-db482f010cdb,wifi_speed,high
2022c428-8a45-4c66-beb0-db482f010cdb,comfort,high
2022c428-8a45-4c66-beb0-db482f010cdb,cleanliness,low
db0f1f8c-52b7-4c90-b199-835b4c973e5c,comfort,low
db0f1f8c-52b7-4c90-b199-835b4c973e5c,ambience,low
db0f1f8c-52b7-4c90-b199-835b4c973e5c,cleanliness,medium
edea93b3-b38c-4abc-8ed9-306f0666ca36,cleanliness,high
edea93b3-b38c-4abc-8ed9-306f0666ca36,comfort,medium
edea93b3-b38c-4abc-8ed9-306f0666ca36,service,high
edea93b3-b38c-4abc-8ed9-306f0666ca36,ambience,high
edea93b3-b38c-4abc-8ed9-306f0666ca36,wifi_speed,high
80952501-d50f-4fec-98f6-0d5a715029cd,ambience,low
80952501-d50f-4fec-98f6-0d5a715029cd,wifi_speed,high
80952501-d50f-4fec-98f6-0d5a715029cd,cleanliness,medium
ee5e636f-b4a9-429e-b003-3d0c8c51423e,cleanliness,medium
ee5e636f-b4a9-429e-b003-3d0c8c51423e,ambience,low
ee5e636f-b4a9-429e-b003-3d0c8c51423e,service,medium
ee5e636f-b4a9-429e-b003-3d0c8c51423e,wifi_speed,low
42eb145f-ce95-43f3-83e9-bb0c88fbe24f,ambience,medium
42eb145f-ce95-43f3-83e9-bb0c88fbe24f,wifi_speed,medium
42eb145f-ce95-43f3-83e9-bb0c88fbe24f,service,medium
42eb145f-ce95-43f3-83e9-bb0c88fbe24f,comfort,low
42eb145f-ce95-43f3-83e9-bb0c88fbe24f,cleanliness,medium
7a2fc01e-7929-4977-a8c5-6b460d0cb205,wifi_speed,medium
7a2fc01e-7929-4977-a8c5-6b460d0cb205,comfort,medium
7a2fc01e-7929-4977-a8c5-6b460d0cb205,service,high
7d2cd61a-1f1f-457e-9eed-4dae41e4d3bf,ambience,low
7d2cd61a-1f1f-457e-9eed-4dae41e4d3bf,comfort,high
7d2cd61a-1f1f-457e-9eed-4dae41e4d3bf,service,medium
7d2cd61a-1f1f-457e-9eed-4dae41e4d3bf,wifi_speed,high
5ecbe48d-36fe-4104-9dba-9bef2d47f63e,comfort,low
5ecbe48d-36fe-4104-9dba-9bef2d47f63e,wifi_speed,high
5ecbe48d-36fe-4104-9dba-9bef2d47f63e,cleanliness,high
5ecbe48d-36fe-4104-9dba-9bef2d47f63e,service,high
5ecbe48d-36fe-4104-9dba-9bef2d47f63e,ambience,medium
57f99ce2-eb7a-492c-8550-820ad3c21039,comfort,high
57f99ce2-eb7a-492c-8550-820ad3c21039,ambience,high
57f99ce2-eb7a-492c-8550-820ad3c21039,wifi_speed,high
08a0cc22-102d-44a7-9e53-42e1c90cde36,wifi_speed,low
08a0cc22-102d-44a7-9e53-42e1c90cde36,service,low
08a0cc22-102d-44a7-9e53-42e1c90cde36,ambience,medium
08a0cc22-102d-44a7-9e53-42e1c90cde36,comfort,low
2efeadbc-1eaf-460e-af13-4a69af2a7fc2,wifi_speed,high
2efeadbc-1eaf-460e-af13-4a69af2a7fc2,comfort,low
2efeadbc-1eaf-460e-af13-4a69af2a7fc2,ambience,low
85b9f10a-84bf-4f22-950f-74daa6597970,ambience,medium
85b9f10a-84bf-4f22-950f-74daa6597970,cleanliness,high
85b9f10a-84bf-4f22-950f-74daa6597970,wifi_speed,high
a07c5e7b-8ea7-44d3-8bf5-6042d639da98,cleanliness,high
a07c5e7b-8ea7-44d3-8bf5-6042d639da98,service,high
a07c5e7b-8ea7-44d3-8bf5-6042d639da98,wifi_speed,high
e8ce1afc-8ba8-4cf2-809b-3f198313ad1a,cleanliness,low
e8ce1afc-8ba8-4cf2-809b-3f198313ad1a,wifi_speed,low
e8ce1afc-8ba8-4cf2-809b-3f198313ad1a,service,high
1fc2a1dc-3c10-4a5b-a124-9c0d52fb0fca,wifi_speed,high
1fc2a1dc-3c10-4a5b-a124-9c0d52fb0fca,service,high
1fc2a1dc-3c10-4a5b-a124-9c0d52fb0fca,cleanliness,high
1fc2a1dc-3c10-4a5b-a124-9c0d52fb0fca,comfort,low
1fc2a1dc-3c10-4a5b-a124-9c0d52fb0fca,ambience,low
4d7d8af4-5bfb-4989-90de-07e6a37b2e27,wifi_speed,low
